CountryorArea,Element,Year,Unit,Value,ValueFootnotes
Belgium,Processing,2011.0,1000 tonnes,36.0,Im
France,Processing,2011.0,1000 tonnes,35.0,Im
United States of America,Processing,2011.0,1000 tonnes,35.0,Im
Italy,Processing,2011.0,1000 tonnes,33.0,Im
Sri Lanka,Processing,2011.0,1000 tonnes,29.0,Im
Poland,Processing,2011.0,1000 tonnes,27.0,Im
Indonesia,Processing,2011.0,1000 tonnes,24.0,Im
Turkey,Processing,2011.0,1000 tonnes,21.0,Im
Spain,Processing,2011.0,1000 tonnes,17.0,Im
Australia and New Zealand,Processing,2011.0,1000 tonnes,14.0,A
Australia,Processing,2011.0,1000 tonnes,12.0,Im
Pakistan,Processing,2011.0,1000 tonnes,11.0,Im
Sweden,Processing,2011.0,1000 tonnes,9.0,Im
Austria,Processing,2011.0,1000 tonnes,8.0,Im
Canada,Processing,2011.0,1000 tonnes,8.0,Im
Ireland,Processing,2011.0,1000 tonnes,8.0,Im
United Kingdom of Great Britain and Northern Ireland,Processing,2011.0,1000 tonnes,5.0,Im
New Zealand,Processing,2011.0,1000 tonnes,3.0,Im
Ecuador,Processing,2011.0,1000 tonnes,2.0,Im
Finland,Processing,2011.0,1000 tonnes,2.0,Im
Philippines,Processing,2011.0,1000 tonnes,1.0,Im
Trinidad and Tobago,Processing,2011.0,1000 tonnes,1.0,Im
Afghanistan,Processing,2011.0,1000 tonnes,0.0,Im
Angola,Processing,2011.0,1000 tonnes,0.0,Im
Antigua and Barbuda,Processing,2011.0,1000 tonnes,0.0,Im
Bangladesh,Processing,2011.0,1000 tonnes,0.0,Im
Bolivia (Plurinational State of),Processing,2011.0,1000 tonnes,0.0,Im
Bulgaria,Processing,2011.0,1000 tonnes,0.0,Im
Burkina Faso,Processing,2011.0,1000 tonnes,0.0,Im
Cambodia,Processing,2011.0,1000 tonnes,0.0,Im
Cameroon,Processing,2011.0,1000 tonnes,0.0,Im
Central African Republic,Processing,2011.0,1000 tonnes,0.0,Im
Chad,Processing,2011.0,1000 tonnes,0.0,Im
China,Processing,2011.0,1000 tonnes,0.0,A
Colombia,Processing,2011.0,1000 tonnes,0.0,Im
Congo,Processing,2011.0,1000 tonnes,0.0,Im
Côte d'Ivoire,Processing,2011.0,1000 tonnes,0.0,Im
Democratic People's Republic of Korea,Processing,2011.0,1000 tonnes,0.0,Im
Denmark,Processing,2011.0,1000 tonnes,0.0,Im
Ethiopia,Processing,2011.0,1000 tonnes,0.0,Im
Guatemala,Processing,2011.0,1000 tonnes,0.0,Im
Guinea,Processing,2011.0,1000 tonnes,0.0,Im
Guyana,Processing,2011.0,1000 tonnes,0.0,Im
Haiti,Processing,2011.0,1000 tonnes,0.0,Im
Iraq,Processing,2011.0,1000 tonnes,0.0,Im
Kenya,Processing,2011.0,1000 tonnes,0.0,Im
Madagascar,Processing,2011.0,1000 tonnes,0.0,Im
Malawi,Processing,2011.0,1000 tonnes,0.0,Im
Mozambique,Processing,2011.0,1000 tonnes,0.0,Im
Myanmar,Processing,2011.0,1000 tonnes,0.0,Im
Nepal,Processing,2011.0,1000 tonnes,0.0,Im
Niger,Processing,2011.0,1000 tonnes,0.0,Im
Nigeria,Processing,2011.0,1000 tonnes,0.0,Im
North Macedonia,Processing,2011.0,1000 tonnes,0.0,Im
Norway,Processing,2011.0,1000 tonnes,0.0,Im
Peru,Processing,2011.0,1000 tonnes,0.0,Im
Rwanda,Processing,2011.0,1000 tonnes,0.0,Im
Saint Lucia,Processing,2011.0,1000 tonnes,0.0,Im
Senegal,Processing,2011.0,1000 tonnes,0.0,Im
Suriname,Processing,2011.0,1000 tonnes,0.0,Im
Syrian Arab Republic,Processing,2011.0,1000 tonnes,0.0,Im
Tajikistan,Processing,2011.0,1000 tonnes,0.0,Im
Thailand,Processing,2011.0,1000 tonnes,0.0,Im
Uganda,Processing,2011.0,1000 tonnes,0.0,Im
United Republic of Tanzania,Processing,2011.0,1000 tonnes,0.0,Im
Uzbekistan,Processing,2011.0,1000 tonnes,0.0,Im
Venezuela (Bolivarian Republic of),Processing,2011.0,1000 tonnes,0.0,Im
Viet Nam,Processing,2011.0,1000 tonnes,0.0,Im
Yemen,Processing,2011.0,1000 tonnes,0.0,Im
Zambia,Processing,2011.0,1000 tonnes,0.0,Im
Zimbabwe,Processing,2011.0,1000 tonnes,0.0,Im
Germany,Processing,2010.0,1000 tonnes,241.0,ImBr
Netherlands,Processing,2010.0,1000 tonnes,200.0,ImBr
India,Processing,2010.0,1000 tonnes,138.0,ImBr
Mexico,Processing,2010.0,1000 tonnes,56.0,ImBr
Belgium,Processing,2010.0,1000 tonnes,55.0,ImBr
France,Processing,2010.0,1000 tonnes,38.0,ImBr
United States of America,Processing,2010.0,1000 tonnes,35.0,ImBr
Sri Lanka,Processing,2010.0,1000 tonnes,34.0,ImBr
Italy,Processing,2010.0,1000 tonnes,33.0,ImBr
Indonesia,Processing,2010.0,1000 tonnes,29.0,ImBr
Poland,Processing,2010.0,1000 tonnes,26.0,ImBr
Spain,Processing,2010.0,1000 tonnes,20.0,ImBr
Australia and New Zealand,Processing,2010.0,1000 tonnes,16.0,ABr
United Kingdom of Great Britain and Northern Ireland,Processing,2010.0,1000 tonnes,15.0,ImBr
Turkey,Processing,2010.0,1000 tonnes,14.0,ImBr
Australia,Processing,2010.0,1000 tonnes,12.0,ImBr
Pakistan,Processing,2010.0,1000 tonnes,11.0,ImBr
Ireland,Processing,2010.0,1000 tonnes,9.0,ImBr
Sweden,Processing,2010.0,1000 tonnes,9.0,ImBr
Canada,Processing,2010.0,1000 tonnes,8.0,ImBr
Austria,Processing,2010.0,1000 tonnes,7.0,ImBr
New Zealand,Processing,2010.0,1000 tonnes,4.0,ImBr
Ecuador,Processing,2010.0,1000 tonnes,2.0,ImBr
Philippines,Processing,2010.0,1000 tonnes,2.0,ImBr
Finland,Processing,2010.0,1000 tonnes,1.0,ImBr
Nepal,Processing,2010.0,1000 tonnes,1.0,ImBr
Suriname,Processing,2010.0,1000 tonnes,1.0,ImBr
Trinidad and Tobago,Processing,2010.0,1000 tonnes,1.0,ImBr
Afghanistan,Processing,2010.0,1000 tonnes,0.0,ImBr
Angola,Processing,2010.0,1000 tonnes,0.0,ImBr
Antigua and Barbuda,Processing,2010.0,1000 tonnes,0.0,ImBr
Bangladesh,Processing,2010.0,1000 tonnes,0.0,ImBr
Bolivia (Plurinational State of),Processing,2010.0,1000 tonnes,0.0,ImBr
Bulgaria,Processing,2010.0,1000 tonnes,0.0,ImBr
Burkina Faso,Processing,2010.0,1000 tonnes,0.0,ImBr
Cambodia,Processing,2010.0,1000 tonnes,0.0,ImBr
Cameroon,Processing,2010.0,1000 tonnes,0.0,ImBr
Central African Republic,Processing,2010.0,1000 tonnes,0.0,ImBr
Chad,Processing,2010.0,1000 tonnes,0.0,ImBr
China,Processing,2010.0,1000 tonnes,0.0,ABr
Colombia,Processing,2010.0,1000 tonnes,0.0,ImBr
Congo,Processing,2010.0,1000 tonnes,0.0,ImBr
Côte d'Ivoire,Processing,2010.0,1000 tonnes,0.0,ImBr
Democratic People's Republic of Korea,Processing,2010.0,1000 tonnes,0.0,ImBr
Denmark,Processing,2010.0,1000 tonnes,0.0,ImBr
Ethiopia,Processing,2010.0,1000 tonnes,0.0,ImBr
Guatemala,Processing,2010.0,1000 tonnes,0.0,ImBr
Guinea,Processing,2010.0,1000 tonnes,0.0,ImBr
Guyana,Processing,2010.0,1000 tonnes,0.0,ImBr
Haiti,Processing,2010.0,1000 tonnes,0.0,ImBr
Iraq,Processing,2010.0,1000 tonnes,0.0,ImBr
Kenya,Processing,2010.0,1000 tonnes,0.0,ImBr
Madagascar,Processing,2010.0,1000 tonnes,0.0,ImBr
Malawi,Processing,2010.0,1000 tonnes,0.0,ImBr
Mozambique,Processing,2010.0,1000 tonnes,0.0,ImBr
Myanmar,Processing,2010.0,1000 tonnes,0.0,ImBr
Niger,Processing,2010.0,1000 tonnes,0.0,ImBr
Nigeria,Processing,2010.0,1000 tonnes,0.0,ImBr
North Macedonia,Processing,2010.0,1000 tonnes,0.0,ImBr
Norway,Processing,2010.0,1000 tonnes,0.0,ImBr
Peru,Processing,2010.0,1000 tonnes,0.0,ImBr
Rwanda,Processing,2010.0,1000 tonnes,0.0,ImBr
Saint Lucia,Processing,2010.0,1000 tonnes,0.0,ImBr
Senegal,Processing,2010.0,1000 tonnes,0.0,ImBr
Syrian Arab Republic,Processing,2010.0,1000 tonnes,0.0,ImBr
Tajikistan,Processing,2010.0,1000 tonnes,0.0,ImBr
Thailand,Processing,2010.0,1000 tonnes,0.0,ImBr
Uganda,Processing,2010.0,1000 tonnes,0.0,ImBr
United Republic of Tanzania,Processing,2010.0,1000 tonnes,0.0,ImBr
Uzbekistan,Processing,2010.0,1000 tonnes,0.0,ImBr
Venezuela (Bolivarian Republic of),Processing,2010.0,1000 tonnes,0.0,ImBr
Viet Nam,Processing,2010.0,1000 tonnes,0.0,ImBr
Yemen,Processing,2010.0,1000 tonnes,0.0,ImBr
Zambia,Processing,2010.0,1000 tonnes,0.0,ImBr
Zimbabwe,Processing,2010.0,1000 tonnes,0.0,ImBr
Netherlands,Processing,2009.0,1000 tonnes,14.0,S
Germany,Processing,2009.0,1000 tonnes,2.0,S
Finland,Processing,2009.0,1000 tonnes,0.0,S
Guyana,Processing,2009.0,1000 tonnes,0.0,S
Ireland,Processing,2009.0,1000 tonnes,0.0,S
Italy,Processing,2009.0,1000 tonnes,0.0,S
Norway,Processing,2009.0,1000 tonnes,0.0,S
Portugal,Processing,2009.0,1000 tonnes,0.0,S
Sweden,Processing,2009.0,1000 tonnes,0.0,S
United States of America,Processing,2009.0,1000 tonnes,0.0,S
Netherlands,Processing,2008.0,1000 tonnes,14.0,S
Germany,Processing,2008.0,1000 tonnes,1.0,S
Finland,Processing,2008.0,1000 tonnes,0.0,S
Guyana,Processing,2008.0,1000 tonnes,0.0,S
Ireland,Processing,2008.0,1000 tonnes,0.0,S
Italy,Processing,2008.0,1000 tonnes,0.0,S
Norway,Processing,2008.0,1000 tonnes,0.0,S
Portugal,Processing,2008.0,1000 tonnes,0.0,S
Sweden,Processing,2008.0,1000 tonnes,0.0,S
United States of America,Processing,2008.0,1000 tonnes,0.0,S
Netherlands,Processing,2007.0,1000 tonnes,22.0,S
Germany,Processing,2007.0,1000 tonnes,2.0,S
Finland,Processing,2007.0,1000 tonnes,0.0,S
Guyana,Processing,2007.0,1000 tonnes,0.0,S
Ireland,Processing,2007.0,1000 tonnes,0.0,S
Italy,Processing,2007.0,1000 tonnes,0.0,S
Norway,Processing,2007.0,1000 tonnes,0.0,S
Portugal,Processing,2007.0,1000 tonnes,0.0,S
Sweden,Processing,2007.0,1000 tonnes,0.0,S
United States of America,Processing,2007.0,1000 tonnes,0.0,S
Netherlands,Processing,2006.0,1000 tonnes,15.0,S
Germany,Processing,2006.0,1000 tonnes,2.0,S
Finland,Processing,2006.0,1000 tonnes,0.0,S
Guyana,Processing,2006.0,1000 tonnes,0.0,S
Ireland,Processing,2006.0,1000 tonnes,0.0,S
Italy,Processing,2006.0,1000 tonnes,0.0,S
Norway,Processing,2006.0,1000 tonnes,0.0,S
Portugal,Processing,2006.0,1000 tonnes,0.0,S
Sweden,Processing,2006.0,1000 tonnes,0.0,S
United States of America,Processing,2006.0,1000 tonnes,0.0,S
Netherlands,Processing,2005.0,1000 tonnes,7.0,S
Germany,Processing,2005.0,1000 tonnes,1.0,S
Finland,Processing,2005.0,1000 tonnes,0.0,S
Guyana,Processing,2005.0,1000 tonnes,0.0,S
Ireland,Processing,2005.0,1000 tonnes,0.0,S
Italy,Processing,2005.0,1000 tonnes,0.0,S
Norway,Processing,2005.0,1000 tonnes,0.0,S
Portugal,Processing,2005.0,1000 tonnes,0.0,S
Sweden,Processing,2005.0,1000 tonnes,0.0,S
United States of America,Processing,2005.0,1000 tonnes,0.0,S
Netherlands,Processing,2004.0,1000 tonnes,10.0,S
Finland,Processing,2004.0,1000 tonnes,0.0,S
Germany,Processing,2004.0,1000 tonnes,0.0,S
Guyana,Processing,2004.0,1000 tonnes,0.0,S
Ireland,Processing,2004.0,1000 tonnes,0.0,S
Italy,Processing,2004.0,1000 tonnes,0.0,S
Norway,Processing,2004.0,1000 tonnes,0.0,S
Portugal,Processing,2004.0,1000 tonnes,0.0,S
Sweden,Processing,2004.0,1000 tonnes,0.0,S
United States of America,Processing,2004.0,1000 tonnes,0.0,S
Netherlands,Processing,2003.0,1000 tonnes,10.0,S
Finland,Processing,2003.0,1000 tonnes,0.0,S
Germany,Processing,2003.0,1000 tonnes,0.0,S
Guyana,Processing,2003.0,1000 tonnes,0.0,S
Ireland,Processing,2003.0,1000 tonnes,0.0,S
Italy,Processing,2003.0,1000 tonnes,0.0,S
Norway,Processing,2003.0,1000 tonnes,0.0,S
Portugal,Processing,2003.0,1000 tonnes,0.0,S
Sweden,Processing,2003.0,1000 tonnes,0.0,S
United States of America,Processing,2003.0,1000 tonnes,0.0,S
Netherlands,Processing,2002.0,1000 tonnes,5.0,S
Finland,Processing,2002.0,1000 tonnes,0.0,S
Germany,Processing,2002.0,1000 tonnes,0.0,S
Guyana,Processing,2002.0,1000 tonnes,0.0,S
Ireland,Processing,2002.0,1000 tonnes,0.0,S
Italy,Processing,2002.0,1000 tonnes,0.0,S
Norway,Processing,2002.0,1000 tonnes,0.0,S
Portugal,Processing,2002.0,1000 tonnes,0.0,S
Sweden,Processing,2002.0,1000 tonnes,0.0,S
United States of America,Processing,2002.0,1000 tonnes,0.0,S
Netherlands,Processing,2001.0,1000 tonnes,6.0,S
Finland,Processing,2001.0,1000 tonnes,0.0,S
Germany,Processing,2001.0,1000 tonnes,0.0,S
Guyana,Processing,2001.0,1000 tonnes,0.0,S
Ireland,Processing,2001.0,1000 tonnes,0.0,S
Italy,Processing,2001.0,1000 tonnes,0.0,S
Norway,Processing,2001.0,1000 tonnes,0.0,S
Portugal,Processing,2001.0,1000 tonnes,0.0,S
Sweden,Processing,2001.0,1000 tonnes,0.0,S
United States of America,Processing,2001.0,1000 tonnes,0.0,S
Netherlands,Processing,2000.0,1000 tonnes,6.0,S
Finland,Processing,2000.0,1000 tonnes,0.0,S
Germany,Processing,2000.0,1000 tonnes,0.0,S
Guyana,Processing,2000.0,1000 tonnes,0.0,S
Ireland,Processing,2000.0,1000 tonnes,0.0,S
Italy,Processing,2000.0,1000 tonnes,0.0,S
Norway,Processing,2000.0,1000 tonnes,0.0,S
Portugal,Processing,2000.0,1000 tonnes,0.0,S
Sweden,Processing,2000.0,1000 tonnes,0.0,S
United States of America,Processing,2000.0,1000 tonnes,0.0,S
Netherlands,Processing,1999.0,1000 tonnes,8.0,S
Belgium-Luxembourg,Processing,1999.0,1000 tonnes,0.0,S
Finland,Processing,1999.0,1000 tonnes,0.0,S
Germany,Processing,1999.0,1000 tonnes,0.0,S
Guyana,Processing,1999.0,1000 tonnes,0.0,S
Ireland,Processing,1999.0,1000 tonnes,0.0,S
Italy,Processing,1999.0,1000 tonnes,0.0,S
Norway,Processing,1999.0,1000 tonnes,0.0,S
Portugal,Processing,1999.0,1000 tonnes,0.0,S
Sweden,Processing,1999.0,1000 tonnes,0.0,S
United States of America,Processing,1999.0,1000 tonnes,0.0,S
Netherlands,Processing,1998.0,1000 tonnes,7.0,S
Belgium-Luxembourg,Processing,1998.0,1000 tonnes,0.0,S
Finland,Processing,1998.0,1000 tonnes,0.0,S
Germany,Processing,1998.0,1000 tonnes,0.0,S
Guyana,Processing,1998.0,1000 tonnes,0.0,S
Ireland,Processing,1998.0,1000 tonnes,0.0,S
Italy,Processing,1998.0,1000 tonnes,0.0,S
Norway,Processing,1998.0,1000 tonnes,0.0,S
Portugal,Processing,1998.0,1000 tonnes,0.0,S
Sweden,Processing,1998.0,1000 tonnes,0.0,S
United States of America,Processing,1998.0,1000 tonnes,0.0,S
Netherlands,Processing,1997.0,1000 tonnes,8.0,S
Belgium-Luxembourg,Processing,1997.0,1000 tonnes,0.0,S
Finland,Processing,1997.0,1000 tonnes,0.0,S
Germany,Processing,1997.0,1000 tonnes,0.0,S
Guyana,Processing,1997.0,1000 tonnes,0.0,S
Ireland,Processing,1997.0,1000 tonnes,0.0,S
Italy,Processing,1997.0,1000 tonnes,0.0,S
Norway,Processing,1997.0,1000 tonnes,0.0,S
Portugal,Processing,1997.0,1000 tonnes,0.0,S
Sweden,Processing,1997.0,1000 tonnes,0.0,S
United States of America,Processing,1997.0,1000 tonnes,0.0,S
Netherlands,Processing,1996.0,1000 tonnes,2.0,S
Belgium-Luxembourg,Processing,1996.0,1000 tonnes,0.0,S
Finland,Processing,1996.0,1000 tonnes,0.0,S
Germany,Processing,1996.0,1000 tonnes,0.0,S
Guyana,Processing,1996.0,1000 tonnes,0.0,S
Ireland,Processing,1996.0,1000 tonnes,0.0,S
Italy,Processing,1996.0,1000 tonnes,0.0,S
Norway,Processing,1996.0,1000 tonnes,0.0,S
Portugal,Processing,1996.0,1000 tonnes,0.0,S
Sweden,Processing,1996.0,1000 tonnes,0.0,S
United States of America,Processing,1996.0,1000 tonnes,0.0,S
Netherlands,Processing,1995.0,1000 tonnes,6.0,S
Belgium-Luxembourg,Processing,1995.0,1000 tonnes,0.0,S
Finland,Processing,1995.0,1000 tonnes,0.0,S
Germany,Processing,1995.0,1000 tonnes,0.0,S
Guyana,Processing,1995.0,1000 tonnes,0.0,S
Ireland,Processing,1995.0,1000 tonnes,0.0,S
Italy,Processing,1995.0,1000 tonnes,0.0,S
Norway,Processing,1995.0,1000 tonnes,0.0,S
Portugal,Processing,1995.0,1000 tonnes,0.0,S
Sweden,Processing,1995.0,1000 tonnes,0.0,S
United States of America,Processing,1995.0,1000 tonnes,0.0,S
Netherlands,Processing,1994.0,1000 tonnes,5.0,S
Belgium-Luxembourg,Processing,1994.0,1000 tonnes,0.0,S
Finland,Processing,1994.0,1000 tonnes,0.0,S
Germany,Processing,1994.0,1000 tonnes,0.0,S
Guyana,Processing,1994.0,1000 tonnes,0.0,S
Ireland,Processing,1994.0,1000 tonnes,0.0,S
Italy,Processing,1994.0,1000 tonnes,0.0,S
Norway,Processing,1994.0,1000 tonnes,0.0,S
Portugal,Processing,1994.0,1000 tonnes,0.0,S
Sweden,Processing,1994.0,1000 tonnes,0.0,S
United States of America,Processing,1994.0,1000 tonnes,0.0,S
Netherlands,Processing,1993.0,1000 tonnes,1.0,S
Belgium-Luxembourg,Processing,1993.0,1000 tonnes,0.0,S
Finland,Processing,1993.0,1000 tonnes,0.0,S
Germany,Processing,1993.0,1000 tonnes,0.0,S
Guyana,Processing,1993.0,1000 tonnes,0.0,S
Ireland,Processing,1993.0,1000 tonnes,0.0,S
Italy,Processing,1993.0,1000 tonnes,0.0,S
Norway,Processing,1993.0,1000 tonnes,0.0,S
Portugal,Processing,1993.0,1000 tonnes,0.0,S
Sweden,Processing,1993.0,1000 tonnes,0.0,S
United States of America,Processing,1993.0,1000 tonnes,0.0,S
Netherlands,Processing,1992.0,1000 tonnes,3.0,S
Belgium-Luxembourg,Processing,1992.0,1000 tonnes,0.0,S
Czechoslovakia,Processing,1992.0,1000 tonnes,0.0,S
Finland,Processing,1992.0,1000 tonnes,0.0,S
Germany,Processing,1992.0,1000 tonnes,0.0,S
Guyana,Processing,1992.0,1000 tonnes,0.0,S
Ireland,Processing,1992.0,1000 tonnes,0.0,S
Italy,Processing,1992.0,1000 tonnes,0.0,S
Norway,Processing,1992.0,1000 tonnes,0.0,S
Portugal,Processing,1992.0,1000 tonnes,0.0,S
Sweden,Processing,1992.0,1000 tonnes,0.0,S
United States of America,Processing,1992.0,1000 tonnes,0.0,S
Netherlands,Processing,1991.0,1000 tonnes,1.0,S
Belgium-Luxembourg,Processing,1991.0,1000 tonnes,0.0,S
Czechoslovakia,Processing,1991.0,1000 tonnes,0.0,S
Finland,Processing,1991.0,1000 tonnes,0.0,S
Germany,Processing,1991.0,1000 tonnes,0.0,S
Guyana,Processing,1991.0,1000 tonnes,0.0,S
Ireland,Processing,1991.0,1000 tonnes,0.0,S
Italy,Processing,1991.0,1000 tonnes,0.0,S
Norway,Processing,1991.0,1000 tonnes,0.0,S
Portugal,Processing,1991.0,1000 tonnes,0.0,S
Sweden,Processing,1991.0,1000 tonnes,0.0,S
United States of America,Processing,1991.0,1000 tonnes,0.0,S
Netherlands,Processing,1990.0,1000 tonnes,2.0,S
Belgium-Luxembourg,Processing,1990.0,1000 tonnes,0.0,S
Czechoslovakia,Processing,1990.0,1000 tonnes,0.0,S
Finland,Processing,1990.0,1000 tonnes,0.0,S
Germany,Processing,1990.0,1000 tonnes,0.0,S
Guyana,Processing,1990.0,1000 tonnes,0.0,S
Ireland,Processing,1990.0,1000 tonnes,0.0,S
Italy,Processing,1990.0,1000 tonnes,0.0,S
Norway,Processing,1990.0,1000 tonnes,0.0,S
Portugal,Processing,1990.0,1000 tonnes,0.0,S
Sweden,Processing,1990.0,1000 tonnes,0.0,S
United States of America,Processing,1990.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1989.0,1000 tonnes,0.0,S
Czechoslovakia,Processing,1989.0,1000 tonnes,0.0,S
Finland,Processing,1989.0,1000 tonnes,0.0,S
Germany,Processing,1989.0,1000 tonnes,0.0,S
Guyana,Processing,1989.0,1000 tonnes,0.0,S
Ireland,Processing,1989.0,1000 tonnes,0.0,S
Italy,Processing,1989.0,1000 tonnes,0.0,S
Netherlands,Processing,1989.0,1000 tonnes,0.0,S
Norway,Processing,1989.0,1000 tonnes,0.0,S
Portugal,Processing,1989.0,1000 tonnes,0.0,S
Sweden,Processing,1989.0,1000 tonnes,0.0,S
United States of America,Processing,1989.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1988.0,1000 tonnes,0.0,S
Czechoslovakia,Processing,1988.0,1000 tonnes,0.0,S
Finland,Processing,1988.0,1000 tonnes,0.0,S
Germany,Processing,1988.0,1000 tonnes,0.0,S
Guyana,Processing,1988.0,1000 tonnes,0.0,S
Ireland,Processing,1988.0,1000 tonnes,0.0,S
Italy,Processing,1988.0,1000 tonnes,0.0,S
Netherlands,Processing,1988.0,1000 tonnes,0.0,S
Norway,Processing,1988.0,1000 tonnes,0.0,S
Portugal,Processing,1988.0,1000 tonnes,0.0,S
Sweden,Processing,1988.0,1000 tonnes,0.0,S
United States of America,Processing,1988.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1987.0,1000 tonnes,0.0,S
Czechoslovakia,Processing,1987.0,1000 tonnes,0.0,S
Finland,Processing,1987.0,1000 tonnes,0.0,S
Germany,Processing,1987.0,1000 tonnes,0.0,S
Guyana,Processing,1987.0,1000 tonnes,0.0,S
Ireland,Processing,1987.0,1000 tonnes,0.0,S
Italy,Processing,1987.0,1000 tonnes,0.0,S
Netherlands,Processing,1987.0,1000 tonnes,0.0,S
Norway,Processing,1987.0,1000 tonnes,0.0,S
Portugal,Processing,1987.0,1000 tonnes,0.0,S
Sweden,Processing,1987.0,1000 tonnes,0.0,S
United States of America,Processing,1987.0,1000 tonnes,0.0,S
United States of America,Processing,1986.0,1000 tonnes,2.0,S
Belgium-Luxembourg,Processing,1986.0,1000 tonnes,0.0,S
Czechoslovakia,Processing,1986.0,1000 tonnes,0.0,S
Finland,Processing,1986.0,1000 tonnes,0.0,S
Germany,Processing,1986.0,1000 tonnes,0.0,S
Guyana,Processing,1986.0,1000 tonnes,0.0,S
Ireland,Processing,1986.0,1000 tonnes,0.0,S
Italy,Processing,1986.0,1000 tonnes,0.0,S
Netherlands,Processing,1986.0,1000 tonnes,0.0,S
Norway,Processing,1986.0,1000 tonnes,0.0,S
Portugal,Processing,1986.0,1000 tonnes,0.0,S
Sweden,Processing,1986.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1985.0,1000 tonnes,0.0,S
Czechoslovakia,Processing,1985.0,1000 tonnes,0.0,S
Finland,Processing,1985.0,1000 tonnes,0.0,S
Germany,Processing,1985.0,1000 tonnes,0.0,S
Guyana,Processing,1985.0,1000 tonnes,0.0,S
Ireland,Processing,1985.0,1000 tonnes,0.0,S
Italy,Processing,1985.0,1000 tonnes,0.0,S
Netherlands,Processing,1985.0,1000 tonnes,0.0,S
Norway,Processing,1985.0,1000 tonnes,0.0,S
Portugal,Processing,1985.0,1000 tonnes,0.0,S
Sweden,Processing,1985.0,1000 tonnes,0.0,S
United States of America,Processing,1985.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1984.0,1000 tonnes,0.0,S
Czechoslovakia,Processing,1984.0,1000 tonnes,0.0,S
Finland,Processing,1984.0,1000 tonnes,0.0,S
Germany,Processing,1984.0,1000 tonnes,0.0,S
Guyana,Processing,1984.0,1000 tonnes,0.0,S
Ireland,Processing,1984.0,1000 tonnes,0.0,S
Italy,Processing,1984.0,1000 tonnes,0.0,S
Netherlands,Processing,1984.0,1000 tonnes,0.0,S
Norway,Processing,1984.0,1000 tonnes,0.0,S
Portugal,Processing,1984.0,1000 tonnes,0.0,S
Sweden,Processing,1984.0,1000 tonnes,0.0,S
United States of America,Processing,1984.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1983.0,1000 tonnes,0.0,S
Czechoslovakia,Processing,1983.0,1000 tonnes,0.0,S
Finland,Processing,1983.0,1000 tonnes,0.0,S
Germany,Processing,1983.0,1000 tonnes,0.0,S
Guyana,Processing,1983.0,1000 tonnes,0.0,S
Ireland,Processing,1983.0,1000 tonnes,0.0,S
Italy,Processing,1983.0,1000 tonnes,0.0,S
Netherlands,Processing,1983.0,1000 tonnes,0.0,S
Norway,Processing,1983.0,1000 tonnes,0.0,S
Portugal,Processing,1983.0,1000 tonnes,0.0,S
Sweden,Processing,1983.0,1000 tonnes,0.0,S
United States of America,Processing,1983.0,1000 tonnes,0.0,S
Czechoslovakia,Processing,1982.0,1000 tonnes,1.0,S
Belgium-Luxembourg,Processing,1982.0,1000 tonnes,0.0,S
Finland,Processing,1982.0,1000 tonnes,0.0,S
Germany,Processing,1982.0,1000 tonnes,0.0,S
Guyana,Processing,1982.0,1000 tonnes,0.0,S
Ireland,Processing,1982.0,1000 tonnes,0.0,S
Italy,Processing,1982.0,1000 tonnes,0.0,S
Netherlands,Processing,1982.0,1000 tonnes,0.0,S
Norway,Processing,1982.0,1000 tonnes,0.0,S
Portugal,Processing,1982.0,1000 tonnes,0.0,S
Sweden,Processing,1982.0,1000 tonnes,0.0,S
United States of America,Processing,1982.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1981.0,1000 tonnes,0.0,S
Czechoslovakia,Processing,1981.0,1000 tonnes,0.0,S
Finland,Processing,1981.0,1000 tonnes,0.0,S
Germany,Processing,1981.0,1000 tonnes,0.0,S
Guyana,Processing,1981.0,1000 tonnes,0.0,S
Ireland,Processing,1981.0,1000 tonnes,0.0,S
Italy,Processing,1981.0,1000 tonnes,0.0,S
Netherlands,Processing,1981.0,1000 tonnes,0.0,S
Norway,Processing,1981.0,1000 tonnes,0.0,S
Portugal,Processing,1981.0,1000 tonnes,0.0,S
Sweden,Processing,1981.0,1000 tonnes,0.0,S
United States of America,Processing,1981.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1980.0,1000 tonnes,0.0,S
Czechoslovakia,Processing,1980.0,1000 tonnes,0.0,S
Finland,Processing,1980.0,1000 tonnes,0.0,S
Germany,Processing,1980.0,1000 tonnes,0.0,S
Guyana,Processing,1980.0,1000 tonnes,0.0,S
Ireland,Processing,1980.0,1000 tonnes,0.0,S
Italy,Processing,1980.0,1000 tonnes,0.0,S
Netherlands,Processing,1980.0,1000 tonnes,0.0,S
Norway,Processing,1980.0,1000 tonnes,0.0,S
Portugal,Processing,1980.0,1000 tonnes,0.0,S
