CountryorArea,Element,Year,Unit,Value,ValueFootnotes
Japan,Processing,1989.0,1000 tonnes,0.0,S
Malaysia,Processing,1989.0,1000 tonnes,0.0,S
Mexico,Processing,1989.0,1000 tonnes,0.0,S
Netherlands,Processing,1989.0,1000 tonnes,0.0,S
Paraguay,Processing,1989.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1989.0,1000 tonnes,0.0,S
South Africa,Processing,1989.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1989.0,1000 tonnes,0.0,S
Thailand,Processing,1989.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1989.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1989.0,1000 tonnes,0.0,S
Australia,Processing,1988.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1988.0,1000 tonnes,0.0,A
China,Processing,1988.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1988.0,1000 tonnes,0.0,S
Costa Rica,Processing,1988.0,1000 tonnes,0.0,S
Ghana,Processing,1988.0,1000 tonnes,0.0,S
India,Processing,1988.0,1000 tonnes,0.0,S
Ireland,Processing,1988.0,1000 tonnes,0.0,S
Jamaica,Processing,1988.0,1000 tonnes,0.0,S
Japan,Processing,1988.0,1000 tonnes,0.0,S
Malaysia,Processing,1988.0,1000 tonnes,0.0,S
Mexico,Processing,1988.0,1000 tonnes,0.0,S
Netherlands,Processing,1988.0,1000 tonnes,0.0,S
Paraguay,Processing,1988.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1988.0,1000 tonnes,0.0,S
South Africa,Processing,1988.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1988.0,1000 tonnes,0.0,S
Thailand,Processing,1988.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1988.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1988.0,1000 tonnes,0.0,S
Australia,Processing,1987.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1987.0,1000 tonnes,0.0,A
China,Processing,1987.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1987.0,1000 tonnes,0.0,S
Costa Rica,Processing,1987.0,1000 tonnes,0.0,S
Ghana,Processing,1987.0,1000 tonnes,0.0,S
India,Processing,1987.0,1000 tonnes,0.0,S
Ireland,Processing,1987.0,1000 tonnes,0.0,S
Jamaica,Processing,1987.0,1000 tonnes,0.0,S
Japan,Processing,1987.0,1000 tonnes,0.0,S
Malaysia,Processing,1987.0,1000 tonnes,0.0,S
Mexico,Processing,1987.0,1000 tonnes,0.0,S
Netherlands,Processing,1987.0,1000 tonnes,0.0,S
Paraguay,Processing,1987.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1987.0,1000 tonnes,0.0,S
South Africa,Processing,1987.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1987.0,1000 tonnes,0.0,S
Thailand,Processing,1987.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1987.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1987.0,1000 tonnes,0.0,S
Australia,Processing,1986.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1986.0,1000 tonnes,0.0,A
China,Processing,1986.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1986.0,1000 tonnes,0.0,S
Costa Rica,Processing,1986.0,1000 tonnes,0.0,S
Ghana,Processing,1986.0,1000 tonnes,0.0,S
India,Processing,1986.0,1000 tonnes,0.0,S
Ireland,Processing,1986.0,1000 tonnes,0.0,S
Jamaica,Processing,1986.0,1000 tonnes,0.0,S
Japan,Processing,1986.0,1000 tonnes,0.0,S
Malaysia,Processing,1986.0,1000 tonnes,0.0,S
Mexico,Processing,1986.0,1000 tonnes,0.0,S
Netherlands,Processing,1986.0,1000 tonnes,0.0,S
Paraguay,Processing,1986.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1986.0,1000 tonnes,0.0,S
South Africa,Processing,1986.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1986.0,1000 tonnes,0.0,S
Thailand,Processing,1986.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1986.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1986.0,1000 tonnes,0.0,S
Australia,Processing,1985.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1985.0,1000 tonnes,0.0,A
China,Processing,1985.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1985.0,1000 tonnes,0.0,S
Costa Rica,Processing,1985.0,1000 tonnes,0.0,S
Ghana,Processing,1985.0,1000 tonnes,0.0,S
India,Processing,1985.0,1000 tonnes,0.0,S
Ireland,Processing,1985.0,1000 tonnes,0.0,S
Jamaica,Processing,1985.0,1000 tonnes,0.0,S
Japan,Processing,1985.0,1000 tonnes,0.0,S
Malaysia,Processing,1985.0,1000 tonnes,0.0,S
Mexico,Processing,1985.0,1000 tonnes,0.0,S
Netherlands,Processing,1985.0,1000 tonnes,0.0,S
Paraguay,Processing,1985.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1985.0,1000 tonnes,0.0,S
South Africa,Processing,1985.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1985.0,1000 tonnes,0.0,S
Thailand,Processing,1985.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1985.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1985.0,1000 tonnes,0.0,S
Australia,Processing,1984.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1984.0,1000 tonnes,0.0,A
China,Processing,1984.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1984.0,1000 tonnes,0.0,S
Costa Rica,Processing,1984.0,1000 tonnes,0.0,S
Ghana,Processing,1984.0,1000 tonnes,0.0,S
India,Processing,1984.0,1000 tonnes,0.0,S
Ireland,Processing,1984.0,1000 tonnes,0.0,S
Jamaica,Processing,1984.0,1000 tonnes,0.0,S
Japan,Processing,1984.0,1000 tonnes,0.0,S
Malaysia,Processing,1984.0,1000 tonnes,0.0,S
Mexico,Processing,1984.0,1000 tonnes,0.0,S
Netherlands,Processing,1984.0,1000 tonnes,0.0,S
Paraguay,Processing,1984.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1984.0,1000 tonnes,0.0,S
South Africa,Processing,1984.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1984.0,1000 tonnes,0.0,S
Thailand,Processing,1984.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1984.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1984.0,1000 tonnes,0.0,S
Australia,Processing,1983.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1983.0,1000 tonnes,0.0,A
China,Processing,1983.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1983.0,1000 tonnes,0.0,S
Costa Rica,Processing,1983.0,1000 tonnes,0.0,S
Ghana,Processing,1983.0,1000 tonnes,0.0,S
India,Processing,1983.0,1000 tonnes,0.0,S
Ireland,Processing,1983.0,1000 tonnes,0.0,S
Jamaica,Processing,1983.0,1000 tonnes,0.0,S
Japan,Processing,1983.0,1000 tonnes,0.0,S
Malaysia,Processing,1983.0,1000 tonnes,0.0,S
Mexico,Processing,1983.0,1000 tonnes,0.0,S
Netherlands,Processing,1983.0,1000 tonnes,0.0,S
Paraguay,Processing,1983.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1983.0,1000 tonnes,0.0,S
South Africa,Processing,1983.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1983.0,1000 tonnes,0.0,S
Thailand,Processing,1983.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1983.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1983.0,1000 tonnes,0.0,S
Australia,Processing,1982.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1982.0,1000 tonnes,0.0,A
China,Processing,1982.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1982.0,1000 tonnes,0.0,S
Costa Rica,Processing,1982.0,1000 tonnes,0.0,S
Ghana,Processing,1982.0,1000 tonnes,0.0,S
India,Processing,1982.0,1000 tonnes,0.0,S
Ireland,Processing,1982.0,1000 tonnes,0.0,S
Jamaica,Processing,1982.0,1000 tonnes,0.0,S
Japan,Processing,1982.0,1000 tonnes,0.0,S
Malaysia,Processing,1982.0,1000 tonnes,0.0,S
Mexico,Processing,1982.0,1000 tonnes,0.0,S
Netherlands,Processing,1982.0,1000 tonnes,0.0,S
Paraguay,Processing,1982.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1982.0,1000 tonnes,0.0,S
South Africa,Processing,1982.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1982.0,1000 tonnes,0.0,S
Thailand,Processing,1982.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1982.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1982.0,1000 tonnes,0.0,S
Australia,Processing,1981.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1981.0,1000 tonnes,0.0,A
China,Processing,1981.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1981.0,1000 tonnes,0.0,S
Costa Rica,Processing,1981.0,1000 tonnes,0.0,S
Ghana,Processing,1981.0,1000 tonnes,0.0,S
India,Processing,1981.0,1000 tonnes,0.0,S
Ireland,Processing,1981.0,1000 tonnes,0.0,S
Jamaica,Processing,1981.0,1000 tonnes,0.0,S
Japan,Processing,1981.0,1000 tonnes,0.0,S
Malaysia,Processing,1981.0,1000 tonnes,0.0,S
Mexico,Processing,1981.0,1000 tonnes,0.0,S
Netherlands,Processing,1981.0,1000 tonnes,0.0,S
Paraguay,Processing,1981.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1981.0,1000 tonnes,0.0,S
South Africa,Processing,1981.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1981.0,1000 tonnes,0.0,S
Thailand,Processing,1981.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1981.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1981.0,1000 tonnes,0.0,S
Australia,Processing,1980.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1980.0,1000 tonnes,0.0,A
China,Processing,1980.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1980.0,1000 tonnes,0.0,S
Costa Rica,Processing,1980.0,1000 tonnes,0.0,S
Ghana,Processing,1980.0,1000 tonnes,0.0,S
India,Processing,1980.0,1000 tonnes,0.0,S
Ireland,Processing,1980.0,1000 tonnes,0.0,S
Jamaica,Processing,1980.0,1000 tonnes,0.0,S
Japan,Processing,1980.0,1000 tonnes,0.0,S
Malaysia,Processing,1980.0,1000 tonnes,0.0,S
Mexico,Processing,1980.0,1000 tonnes,0.0,S
Netherlands,Processing,1980.0,1000 tonnes,0.0,S
Paraguay,Processing,1980.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1980.0,1000 tonnes,0.0,S
South Africa,Processing,1980.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1980.0,1000 tonnes,0.0,S
Thailand,Processing,1980.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1980.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1980.0,1000 tonnes,0.0,S
Australia,Processing,1979.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1979.0,1000 tonnes,0.0,A
China,Processing,1979.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1979.0,1000 tonnes,0.0,S
Costa Rica,Processing,1979.0,1000 tonnes,0.0,S
Ghana,Processing,1979.0,1000 tonnes,0.0,S
India,Processing,1979.0,1000 tonnes,0.0,S
Ireland,Processing,1979.0,1000 tonnes,0.0,S
Jamaica,Processing,1979.0,1000 tonnes,0.0,S
Japan,Processing,1979.0,1000 tonnes,0.0,S
Malaysia,Processing,1979.0,1000 tonnes,0.0,S
Mexico,Processing,1979.0,1000 tonnes,0.0,S
Netherlands,Processing,1979.0,1000 tonnes,0.0,S
Paraguay,Processing,1979.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1979.0,1000 tonnes,0.0,S
South Africa,Processing,1979.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1979.0,1000 tonnes,0.0,S
Thailand,Processing,1979.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1979.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1979.0,1000 tonnes,0.0,S
Australia,Processing,1978.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1978.0,1000 tonnes,0.0,A
China,Processing,1978.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1978.0,1000 tonnes,0.0,S
Costa Rica,Processing,1978.0,1000 tonnes,0.0,S
Ghana,Processing,1978.0,1000 tonnes,0.0,S
India,Processing,1978.0,1000 tonnes,0.0,S
Ireland,Processing,1978.0,1000 tonnes,0.0,S
Jamaica,Processing,1978.0,1000 tonnes,0.0,S
Japan,Processing,1978.0,1000 tonnes,0.0,S
Malaysia,Processing,1978.0,1000 tonnes,0.0,S
Mexico,Processing,1978.0,1000 tonnes,0.0,S
Netherlands,Processing,1978.0,1000 tonnes,0.0,S
Paraguay,Processing,1978.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1978.0,1000 tonnes,0.0,S
South Africa,Processing,1978.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1978.0,1000 tonnes,0.0,S
Thailand,Processing,1978.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1978.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1978.0,1000 tonnes,0.0,S
Australia,Processing,1977.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1977.0,1000 tonnes,0.0,A
China,Processing,1977.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1977.0,1000 tonnes,0.0,S
Costa Rica,Processing,1977.0,1000 tonnes,0.0,S
Ghana,Processing,1977.0,1000 tonnes,0.0,S
India,Processing,1977.0,1000 tonnes,0.0,S
Ireland,Processing,1977.0,1000 tonnes,0.0,S
Jamaica,Processing,1977.0,1000 tonnes,0.0,S
Japan,Processing,1977.0,1000 tonnes,0.0,S
Malaysia,Processing,1977.0,1000 tonnes,0.0,S
Mexico,Processing,1977.0,1000 tonnes,0.0,S
Netherlands,Processing,1977.0,1000 tonnes,0.0,S
Paraguay,Processing,1977.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1977.0,1000 tonnes,0.0,S
South Africa,Processing,1977.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1977.0,1000 tonnes,0.0,S
Thailand,Processing,1977.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1977.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1977.0,1000 tonnes,0.0,S
Australia,Processing,1976.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1976.0,1000 tonnes,0.0,A
China,Processing,1976.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1976.0,1000 tonnes,0.0,S
Costa Rica,Processing,1976.0,1000 tonnes,0.0,S
Ghana,Processing,1976.0,1000 tonnes,0.0,S
India,Processing,1976.0,1000 tonnes,0.0,S
Ireland,Processing,1976.0,1000 tonnes,0.0,S
Jamaica,Processing,1976.0,1000 tonnes,0.0,S
Japan,Processing,1976.0,1000 tonnes,0.0,S
Malaysia,Processing,1976.0,1000 tonnes,0.0,S
Mexico,Processing,1976.0,1000 tonnes,0.0,S
Netherlands,Processing,1976.0,1000 tonnes,0.0,S
Paraguay,Processing,1976.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1976.0,1000 tonnes,0.0,S
South Africa,Processing,1976.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1976.0,1000 tonnes,0.0,S
Thailand,Processing,1976.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1976.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1976.0,1000 tonnes,0.0,S
Australia,Processing,1975.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1975.0,1000 tonnes,0.0,A
China,Processing,1975.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1975.0,1000 tonnes,0.0,S
Costa Rica,Processing,1975.0,1000 tonnes,0.0,S
Ghana,Processing,1975.0,1000 tonnes,0.0,S
India,Processing,1975.0,1000 tonnes,0.0,S
Ireland,Processing,1975.0,1000 tonnes,0.0,S
Jamaica,Processing,1975.0,1000 tonnes,0.0,S
Japan,Processing,1975.0,1000 tonnes,0.0,S
Malaysia,Processing,1975.0,1000 tonnes,0.0,S
Mexico,Processing,1975.0,1000 tonnes,0.0,S
Netherlands,Processing,1975.0,1000 tonnes,0.0,S
Paraguay,Processing,1975.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1975.0,1000 tonnes,0.0,S
South Africa,Processing,1975.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1975.0,1000 tonnes,0.0,S
Thailand,Processing,1975.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1975.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1975.0,1000 tonnes,0.0,S
Australia,Processing,1974.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1974.0,1000 tonnes,0.0,A
China,Processing,1974.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1974.0,1000 tonnes,0.0,S
Costa Rica,Processing,1974.0,1000 tonnes,0.0,S
Ghana,Processing,1974.0,1000 tonnes,0.0,S
India,Processing,1974.0,1000 tonnes,0.0,S
Ireland,Processing,1974.0,1000 tonnes,0.0,S
Jamaica,Processing,1974.0,1000 tonnes,0.0,S
Japan,Processing,1974.0,1000 tonnes,0.0,S
Malaysia,Processing,1974.0,1000 tonnes,0.0,S
Mexico,Processing,1974.0,1000 tonnes,0.0,S
Netherlands,Processing,1974.0,1000 tonnes,0.0,S
Paraguay,Processing,1974.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1974.0,1000 tonnes,0.0,S
South Africa,Processing,1974.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1974.0,1000 tonnes,0.0,S
Thailand,Processing,1974.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1974.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1974.0,1000 tonnes,0.0,S
Australia,Processing,1973.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1973.0,1000 tonnes,0.0,A
China,Processing,1973.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1973.0,1000 tonnes,0.0,S
Costa Rica,Processing,1973.0,1000 tonnes,0.0,S
Ghana,Processing,1973.0,1000 tonnes,0.0,S
India,Processing,1973.0,1000 tonnes,0.0,S
Ireland,Processing,1973.0,1000 tonnes,0.0,S
Jamaica,Processing,1973.0,1000 tonnes,0.0,S
Japan,Processing,1973.0,1000 tonnes,0.0,S
Malaysia,Processing,1973.0,1000 tonnes,0.0,S
Mexico,Processing,1973.0,1000 tonnes,0.0,S
Netherlands,Processing,1973.0,1000 tonnes,0.0,S
Paraguay,Processing,1973.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1973.0,1000 tonnes,0.0,S
South Africa,Processing,1973.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1973.0,1000 tonnes,0.0,S
Thailand,Processing,1973.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1973.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1973.0,1000 tonnes,0.0,S
Australia,Processing,1972.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1972.0,1000 tonnes,0.0,A
China,Processing,1972.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1972.0,1000 tonnes,0.0,S
Costa Rica,Processing,1972.0,1000 tonnes,0.0,S
Ghana,Processing,1972.0,1000 tonnes,0.0,S
India,Processing,1972.0,1000 tonnes,0.0,S
Ireland,Processing,1972.0,1000 tonnes,0.0,S
Jamaica,Processing,1972.0,1000 tonnes,0.0,S
Japan,Processing,1972.0,1000 tonnes,0.0,S
Malaysia,Processing,1972.0,1000 tonnes,0.0,S
Mexico,Processing,1972.0,1000 tonnes,0.0,S
Netherlands,Processing,1972.0,1000 tonnes,0.0,S
Paraguay,Processing,1972.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1972.0,1000 tonnes,0.0,S
South Africa,Processing,1972.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1972.0,1000 tonnes,0.0,S
Thailand,Processing,1972.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1972.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1972.0,1000 tonnes,0.0,S
Australia,Processing,1971.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1971.0,1000 tonnes,0.0,A
China,Processing,1971.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1971.0,1000 tonnes,0.0,S
Costa Rica,Processing,1971.0,1000 tonnes,0.0,S
Ghana,Processing,1971.0,1000 tonnes,0.0,S
India,Processing,1971.0,1000 tonnes,0.0,S
Ireland,Processing,1971.0,1000 tonnes,0.0,S
Jamaica,Processing,1971.0,1000 tonnes,0.0,S
Japan,Processing,1971.0,1000 tonnes,0.0,S
Malaysia,Processing,1971.0,1000 tonnes,0.0,S
Mexico,Processing,1971.0,1000 tonnes,0.0,S
Netherlands,Processing,1971.0,1000 tonnes,0.0,S
Paraguay,Processing,1971.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1971.0,1000 tonnes,0.0,S
South Africa,Processing,1971.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1971.0,1000 tonnes,0.0,S
Thailand,Processing,1971.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1971.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1971.0,1000 tonnes,0.0,S
Australia,Processing,1970.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1970.0,1000 tonnes,0.0,A
China,Processing,1970.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1970.0,1000 tonnes,0.0,S
Costa Rica,Processing,1970.0,1000 tonnes,0.0,S
Ghana,Processing,1970.0,1000 tonnes,0.0,S
India,Processing,1970.0,1000 tonnes,0.0,S
Ireland,Processing,1970.0,1000 tonnes,0.0,S
Jamaica,Processing,1970.0,1000 tonnes,0.0,S
Japan,Processing,1970.0,1000 tonnes,0.0,S
Malaysia,Processing,1970.0,1000 tonnes,0.0,S
Mexico,Processing,1970.0,1000 tonnes,0.0,S
Netherlands,Processing,1970.0,1000 tonnes,0.0,S
Paraguay,Processing,1970.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1970.0,1000 tonnes,0.0,S
South Africa,Processing,1970.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1970.0,1000 tonnes,0.0,S
Thailand,Processing,1970.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1970.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1970.0,1000 tonnes,0.0,S
Australia,Processing,1969.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1969.0,1000 tonnes,0.0,A
China,Processing,1969.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1969.0,1000 tonnes,0.0,S
Costa Rica,Processing,1969.0,1000 tonnes,0.0,S
Ghana,Processing,1969.0,1000 tonnes,0.0,S
India,Processing,1969.0,1000 tonnes,0.0,S
Ireland,Processing,1969.0,1000 tonnes,0.0,S
Jamaica,Processing,1969.0,1000 tonnes,0.0,S
Japan,Processing,1969.0,1000 tonnes,0.0,S
Malaysia,Processing,1969.0,1000 tonnes,0.0,S
Mexico,Processing,1969.0,1000 tonnes,0.0,S
Netherlands,Processing,1969.0,1000 tonnes,0.0,S
Paraguay,Processing,1969.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1969.0,1000 tonnes,0.0,S
South Africa,Processing,1969.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1969.0,1000 tonnes,0.0,S
Thailand,Processing,1969.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1969.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1969.0,1000 tonnes,0.0,S
Australia,Processing,1968.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1968.0,1000 tonnes,0.0,A
China,Processing,1968.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1968.0,1000 tonnes,0.0,S
Costa Rica,Processing,1968.0,1000 tonnes,0.0,S
Ghana,Processing,1968.0,1000 tonnes,0.0,S
India,Processing,1968.0,1000 tonnes,0.0,S
Ireland,Processing,1968.0,1000 tonnes,0.0,S
Jamaica,Processing,1968.0,1000 tonnes,0.0,S
Japan,Processing,1968.0,1000 tonnes,0.0,S
Malaysia,Processing,1968.0,1000 tonnes,0.0,S
Mexico,Processing,1968.0,1000 tonnes,0.0,S
Netherlands,Processing,1968.0,1000 tonnes,0.0,S
Paraguay,Processing,1968.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1968.0,1000 tonnes,0.0,S
South Africa,Processing,1968.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1968.0,1000 tonnes,0.0,S
Thailand,Processing,1968.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1968.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1968.0,1000 tonnes,0.0,S
Australia,Processing,1967.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1967.0,1000 tonnes,0.0,A
China,Processing,1967.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1967.0,1000 tonnes,0.0,S
Costa Rica,Processing,1967.0,1000 tonnes,0.0,S
Ghana,Processing,1967.0,1000 tonnes,0.0,S
India,Processing,1967.0,1000 tonnes,0.0,S
Ireland,Processing,1967.0,1000 tonnes,0.0,S
Jamaica,Processing,1967.0,1000 tonnes,0.0,S
Japan,Processing,1967.0,1000 tonnes,0.0,S
Malaysia,Processing,1967.0,1000 tonnes,0.0,S
Mexico,Processing,1967.0,1000 tonnes,0.0,S
Netherlands,Processing,1967.0,1000 tonnes,0.0,S
Paraguay,Processing,1967.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1967.0,1000 tonnes,0.0,S
South Africa,Processing,1967.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1967.0,1000 tonnes,0.0,S
Thailand,Processing,1967.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1967.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1967.0,1000 tonnes,0.0,S
Australia,Processing,1966.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1966.0,1000 tonnes,0.0,A
China,Processing,1966.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1966.0,1000 tonnes,0.0,S
Costa Rica,Processing,1966.0,1000 tonnes,0.0,S
Ghana,Processing,1966.0,1000 tonnes,0.0,S
India,Processing,1966.0,1000 tonnes,0.0,S
Ireland,Processing,1966.0,1000 tonnes,0.0,S
Jamaica,Processing,1966.0,1000 tonnes,0.0,S
Japan,Processing,1966.0,1000 tonnes,0.0,S
Malaysia,Processing,1966.0,1000 tonnes,0.0,S
Mexico,Processing,1966.0,1000 tonnes,0.0,S
Netherlands,Processing,1966.0,1000 tonnes,0.0,S
Paraguay,Processing,1966.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1966.0,1000 tonnes,0.0,S
South Africa,Processing,1966.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1966.0,1000 tonnes,0.0,S
Thailand,Processing,1966.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1966.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1966.0,1000 tonnes,0.0,S
Australia,Processing,1965.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1965.0,1000 tonnes,0.0,A
China,Processing,1965.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1965.0,1000 tonnes,0.0,S
Costa Rica,Processing,1965.0,1000 tonnes,0.0,S
Ghana,Processing,1965.0,1000 tonnes,0.0,S
India,Processing,1965.0,1000 tonnes,0.0,S
Ireland,Processing,1965.0,1000 tonnes,0.0,S
