CountryorArea,Element,Year,Unit,Value,ValueFootnotes
Brazil,Processing,2010.0,1000 tonnes,227.0,ImBr
France,Processing,2010.0,1000 tonnes,182.0,ImBr
Côte d'Ivoire,Processing,2010.0,1000 tonnes,177.0,ImBr
Belgium,Processing,2010.0,1000 tonnes,115.0,ImBr
United Kingdom of Great Britain and Northern Ireland,Processing,2010.0,1000 tonnes,96.0,ImBr
Italy,Processing,2010.0,1000 tonnes,95.0,ImBr
Nigeria,Processing,2010.0,1000 tonnes,86.0,ImBr
Ghana,Processing,2010.0,1000 tonnes,82.0,ImBr
Spain,Processing,2010.0,1000 tonnes,78.0,ImBr
Turkey,Processing,2010.0,1000 tonnes,68.0,ImBr
Mexico,Processing,2010.0,1000 tonnes,64.0,ImBr
Canada,Processing,2010.0,1000 tonnes,62.0,ImBr
Japan,Processing,2010.0,1000 tonnes,52.0,ImBr
Cameroon,Processing,2010.0,1000 tonnes,45.0,ImBr
China,Processing,2010.0,1000 tonnes,45.0,ABr
Poland,Processing,2010.0,1000 tonnes,43.0,ImBr
Colombia,Processing,2010.0,1000 tonnes,39.0,ImBr
Switzerland,Processing,2010.0,1000 tonnes,35.0,ImBr
Peru,Processing,2010.0,1000 tonnes,32.0,ImBr
India,Processing,2010.0,1000 tonnes,22.0,ImBr
Thailand,Processing,2010.0,1000 tonnes,22.0,ImBr
Venezuela (Bolivarian Republic of),Processing,2010.0,1000 tonnes,17.0,ImBr
Austria,Processing,2010.0,1000 tonnes,14.0,ImBr
Australia and New Zealand,Processing,2010.0,1000 tonnes,13.0,ABr
Ukraine,Processing,2010.0,1000 tonnes,13.0,ImBr
Argentina,Processing,2010.0,1000 tonnes,10.0,ImBr
Australia,Processing,2010.0,1000 tonnes,10.0,ImBr
Iran (Islamic Republic of),Processing,2010.0,1000 tonnes,10.0,ImBr
Finland,Processing,2010.0,1000 tonnes,8.0,ImBr
Guatemala,Processing,2010.0,1000 tonnes,8.0,ImBr
Republic of Korea,Processing,2010.0,1000 tonnes,8.0,ImBr
Greece,Processing,2010.0,1000 tonnes,7.0,ImBr
Croatia,Processing,2010.0,1000 tonnes,6.0,ImBr
Dominican Republic,Processing,2010.0,1000 tonnes,6.0,ImBr
Estonia,Processing,2010.0,1000 tonnes,6.0,ImBr
South Africa,Processing,2010.0,1000 tonnes,6.0,ImBr
Czechia,Processing,2010.0,1000 tonnes,5.0,ImBr
Denmark,Processing,2010.0,1000 tonnes,5.0,ImBr
Israel,Processing,2010.0,1000 tonnes,5.0,ImBr
Philippines,Processing,2010.0,1000 tonnes,5.0,ImBr
Serbia,Processing,2010.0,1000 tonnes,5.0,ImBr
Bulgaria,Processing,2010.0,1000 tonnes,4.0,ImBr
Haiti,Processing,2010.0,1000 tonnes,4.0,ImBr
Norway,Processing,2010.0,1000 tonnes,4.0,ImBr
Sri Lanka,Processing,2010.0,1000 tonnes,4.0,ImBr
Sweden,Processing,2010.0,1000 tonnes,4.0,ImBr
Tunisia,Processing,2010.0,1000 tonnes,4.0,ImBr
Algeria,Processing,2010.0,1000 tonnes,3.0,ImBr
Bolivia (Plurinational State of),Processing,2010.0,1000 tonnes,3.0,ImBr
New Zealand,Processing,2010.0,1000 tonnes,3.0,ImBr
Cuba,Processing,2010.0,1000 tonnes,2.0,ImBr
Congo,Processing,2010.0,1000 tonnes,1.0,ImBr
Costa Rica,Processing,2010.0,1000 tonnes,1.0,ImBr
El Salvador,Processing,2010.0,1000 tonnes,1.0,ImBr
Honduras,Processing,2010.0,1000 tonnes,1.0,ImBr
Hungary,Processing,2010.0,1000 tonnes,1.0,ImBr
Ireland,Processing,2010.0,1000 tonnes,1.0,ImBr
Jamaica,Processing,2010.0,1000 tonnes,1.0,ImBr
Latvia,Processing,2010.0,1000 tonnes,1.0,ImBr
Lithuania,Processing,2010.0,1000 tonnes,1.0,ImBr
Morocco,Processing,2010.0,1000 tonnes,1.0,ImBr
Portugal,Processing,2010.0,1000 tonnes,1.0,ImBr
Romania,Processing,2010.0,1000 tonnes,1.0,ImBr
Sierra Leone,Processing,2010.0,1000 tonnes,1.0,ImBr
Syrian Arab Republic,Processing,2010.0,1000 tonnes,1.0,ImBr
Afghanistan,Processing,2010.0,1000 tonnes,0.0,ImBr
Angola,Processing,2010.0,1000 tonnes,0.0,ImBr
Antigua and Barbuda,Processing,2010.0,1000 tonnes,0.0,ImBr
Bangladesh,Processing,2010.0,1000 tonnes,0.0,ImBr
Belarus,Processing,2010.0,1000 tonnes,0.0,ImBr
Belize,Processing,2010.0,1000 tonnes,0.0,ImBr
Bosnia and Herzegovina,Processing,2010.0,1000 tonnes,0.0,ImBr
Burkina Faso,Processing,2010.0,1000 tonnes,0.0,ImBr
Cambodia,Processing,2010.0,1000 tonnes,0.0,ImBr
Central African Republic,Processing,2010.0,1000 tonnes,0.0,ImBr
Chad,Processing,2010.0,1000 tonnes,0.0,ImBr
Other non-specified areas,Processing,2010.0,1000 tonnes,0.0,ImBr
Comoros,Processing,2010.0,1000 tonnes,0.0,ImBr
Democratic People's Republic of Korea,Processing,2010.0,1000 tonnes,0.0,ImBr
Ecuador,Processing,2010.0,1000 tonnes,0.0,ImBr
Egypt,Processing,2010.0,1000 tonnes,0.0,ImBr
Ethiopia,Processing,2010.0,1000 tonnes,0.0,ImBr
Guinea,Processing,2010.0,1000 tonnes,0.0,ImBr
Guyana,Processing,2010.0,1000 tonnes,0.0,ImBr
Iceland,Processing,2010.0,1000 tonnes,0.0,ImBr
Iraq,Processing,2010.0,1000 tonnes,0.0,ImBr
Kazakhstan,Processing,2010.0,1000 tonnes,0.0,ImBr
Kenya,Processing,2010.0,1000 tonnes,0.0,ImBr
Libya,Processing,2010.0,1000 tonnes,0.0,ImBr
Madagascar,Processing,2010.0,1000 tonnes,0.0,ImBr
Malawi,Processing,2010.0,1000 tonnes,0.0,ImBr
Mozambique,Processing,2010.0,1000 tonnes,0.0,ImBr
Myanmar,Processing,2010.0,1000 tonnes,0.0,ImBr
Nepal,Processing,2010.0,1000 tonnes,0.0,ImBr
Nicaragua,Processing,2010.0,1000 tonnes,0.0,ImBr
Niger,Processing,2010.0,1000 tonnes,0.0,ImBr
North Macedonia,Processing,2010.0,1000 tonnes,0.0,ImBr
Pakistan,Processing,2010.0,1000 tonnes,0.0,ImBr
Panama,Processing,2010.0,1000 tonnes,0.0,ImBr
Polynesia,Processing,2010.0,1000 tonnes,0.0,ABr
Rwanda,Processing,2010.0,1000 tonnes,0.0,ImBr
Samoa,Processing,2010.0,1000 tonnes,0.0,ImBr
Saudi Arabia,Processing,2010.0,1000 tonnes,0.0,ImBr
Senegal,Processing,2010.0,1000 tonnes,0.0,ImBr
Slovakia,Processing,2010.0,1000 tonnes,0.0,ImBr
Slovenia,Processing,2010.0,1000 tonnes,0.0,ImBr
Suriname,Processing,2010.0,1000 tonnes,0.0,ImBr
Tajikistan,Processing,2010.0,1000 tonnes,0.0,ImBr
Trinidad and Tobago,Processing,2010.0,1000 tonnes,0.0,ImBr
Uganda,Processing,2010.0,1000 tonnes,0.0,ImBr
United Republic of Tanzania,Processing,2010.0,1000 tonnes,0.0,ImBr
Uruguay,Processing,2010.0,1000 tonnes,0.0,ImBr
Uzbekistan,Processing,2010.0,1000 tonnes,0.0,ImBr
Viet Nam,Processing,2010.0,1000 tonnes,0.0,ImBr
Yemen,Processing,2010.0,1000 tonnes,0.0,ImBr
Zambia,Processing,2010.0,1000 tonnes,0.0,ImBr
Zimbabwe,Processing,2010.0,1000 tonnes,0.0,ImBr
Italy,Processing,2009.0,1000 tonnes,18.0,S
Poland,Processing,2009.0,1000 tonnes,13.0,S
Austria,Processing,2009.0,1000 tonnes,4.0,S
Congo,Processing,2009.0,1000 tonnes,1.0,S
Belize,Processing,2009.0,1000 tonnes,0.0,S
Bulgaria,Processing,2009.0,1000 tonnes,0.0,S
Greece,Processing,2009.0,1000 tonnes,0.0,S
Norway,Processing,2009.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2009.0,1000 tonnes,0.0,S
Spain,Processing,2009.0,1000 tonnes,0.0,S
Sweden,Processing,2009.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,2009.0,1000 tonnes,0.0,S
Uruguay,Processing,2009.0,1000 tonnes,0.0,S
Italy,Processing,2008.0,1000 tonnes,18.0,S
Poland,Processing,2008.0,1000 tonnes,11.0,S
Austria,Processing,2008.0,1000 tonnes,4.0,S
Congo,Processing,2008.0,1000 tonnes,1.0,S
Belize,Processing,2008.0,1000 tonnes,0.0,S
Bulgaria,Processing,2008.0,1000 tonnes,0.0,S
Greece,Processing,2008.0,1000 tonnes,0.0,S
Norway,Processing,2008.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2008.0,1000 tonnes,0.0,S
Spain,Processing,2008.0,1000 tonnes,0.0,S
Sweden,Processing,2008.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,2008.0,1000 tonnes,0.0,S
Uruguay,Processing,2008.0,1000 tonnes,0.0,S
Italy,Processing,2007.0,1000 tonnes,15.0,S
Poland,Processing,2007.0,1000 tonnes,11.0,S
Austria,Processing,2007.0,1000 tonnes,4.0,S
Sweden,Processing,2007.0,1000 tonnes,1.0,S
Belize,Processing,2007.0,1000 tonnes,0.0,S
Bulgaria,Processing,2007.0,1000 tonnes,0.0,S
Congo,Processing,2007.0,1000 tonnes,0.0,S
Greece,Processing,2007.0,1000 tonnes,0.0,S
Norway,Processing,2007.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2007.0,1000 tonnes,0.0,S
Spain,Processing,2007.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,2007.0,1000 tonnes,0.0,S
Uruguay,Processing,2007.0,1000 tonnes,0.0,S
Poland,Processing,2006.0,1000 tonnes,4.0,S
Italy,Processing,2006.0,1000 tonnes,3.0,S
Sweden,Processing,2006.0,1000 tonnes,2.0,S
Austria,Processing,2006.0,1000 tonnes,1.0,S
Congo,Processing,2006.0,1000 tonnes,1.0,S
Belize,Processing,2006.0,1000 tonnes,0.0,S
Bulgaria,Processing,2006.0,1000 tonnes,0.0,S
Greece,Processing,2006.0,1000 tonnes,0.0,S
Norway,Processing,2006.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2006.0,1000 tonnes,0.0,S
Spain,Processing,2006.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,2006.0,1000 tonnes,0.0,S
Uruguay,Processing,2006.0,1000 tonnes,0.0,S
Poland,Processing,2005.0,1000 tonnes,10.0,S
Austria,Processing,2005.0,1000 tonnes,1.0,S
Congo,Processing,2005.0,1000 tonnes,1.0,S
Sweden,Processing,2005.0,1000 tonnes,1.0,S
Belize,Processing,2005.0,1000 tonnes,0.0,S
Bulgaria,Processing,2005.0,1000 tonnes,0.0,S
Greece,Processing,2005.0,1000 tonnes,0.0,S
Italy,Processing,2005.0,1000 tonnes,0.0,S
Norway,Processing,2005.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2005.0,1000 tonnes,0.0,S
Spain,Processing,2005.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,2005.0,1000 tonnes,0.0,S
Uruguay,Processing,2005.0,1000 tonnes,0.0,S
Poland,Processing,2004.0,1000 tonnes,19.0,S
Italy,Processing,2004.0,1000 tonnes,4.0,S
Congo,Processing,2004.0,1000 tonnes,1.0,S
Austria,Processing,2004.0,1000 tonnes,0.0,S
Belize,Processing,2004.0,1000 tonnes,0.0,S
Bulgaria,Processing,2004.0,1000 tonnes,0.0,S
Greece,Processing,2004.0,1000 tonnes,0.0,S
Norway,Processing,2004.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2004.0,1000 tonnes,0.0,S
Spain,Processing,2004.0,1000 tonnes,0.0,S
Sweden,Processing,2004.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,2004.0,1000 tonnes,0.0,S
Uruguay,Processing,2004.0,1000 tonnes,0.0,S
Poland,Processing,2003.0,1000 tonnes,8.0,S
Sweden,Processing,2003.0,1000 tonnes,2.0,S
Austria,Processing,2003.0,1000 tonnes,1.0,S
Italy,Processing,2003.0,1000 tonnes,1.0,S
Republic of Korea,Processing,2003.0,1000 tonnes,1.0,S
Belize,Processing,2003.0,1000 tonnes,0.0,S
Bulgaria,Processing,2003.0,1000 tonnes,0.0,S
Congo,Processing,2003.0,1000 tonnes,0.0,S
Greece,Processing,2003.0,1000 tonnes,0.0,S
Norway,Processing,2003.0,1000 tonnes,0.0,S
Spain,Processing,2003.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,2003.0,1000 tonnes,0.0,S
Uruguay,Processing,2003.0,1000 tonnes,0.0,S
Poland,Processing,2002.0,1000 tonnes,7.0,S
Austria,Processing,2002.0,1000 tonnes,2.0,S
Italy,Processing,2002.0,1000 tonnes,2.0,S
Congo,Processing,2002.0,1000 tonnes,1.0,S
Sweden,Processing,2002.0,1000 tonnes,1.0,S
Belize,Processing,2002.0,1000 tonnes,0.0,S
Bulgaria,Processing,2002.0,1000 tonnes,0.0,S
Greece,Processing,2002.0,1000 tonnes,0.0,S
Norway,Processing,2002.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2002.0,1000 tonnes,0.0,S
Spain,Processing,2002.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,2002.0,1000 tonnes,0.0,S
Uruguay,Processing,2002.0,1000 tonnes,0.0,S
Poland,Processing,2001.0,1000 tonnes,8.0,S
Italy,Processing,2001.0,1000 tonnes,2.0,S
Sweden,Processing,2001.0,1000 tonnes,2.0,S
Austria,Processing,2001.0,1000 tonnes,1.0,S
Congo,Processing,2001.0,1000 tonnes,1.0,S
Republic of Korea,Processing,2001.0,1000 tonnes,1.0,S
Belize,Processing,2001.0,1000 tonnes,0.0,S
Bulgaria,Processing,2001.0,1000 tonnes,0.0,S
Greece,Processing,2001.0,1000 tonnes,0.0,S
Norway,Processing,2001.0,1000 tonnes,0.0,S
Spain,Processing,2001.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,2001.0,1000 tonnes,0.0,S
Uruguay,Processing,2001.0,1000 tonnes,0.0,S
Poland,Processing,2000.0,1000 tonnes,8.0,S
Sweden,Processing,2000.0,1000 tonnes,3.0,S
Italy,Processing,2000.0,1000 tonnes,2.0,S
Austria,Processing,2000.0,1000 tonnes,1.0,S
Congo,Processing,2000.0,1000 tonnes,1.0,S
Republic of Korea,Processing,2000.0,1000 tonnes,1.0,S
Belize,Processing,2000.0,1000 tonnes,0.0,S
Bulgaria,Processing,2000.0,1000 tonnes,0.0,S
Greece,Processing,2000.0,1000 tonnes,0.0,S
Norway,Processing,2000.0,1000 tonnes,0.0,S
Spain,Processing,2000.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,2000.0,1000 tonnes,0.0,S
Uruguay,Processing,2000.0,1000 tonnes,0.0,S
Poland,Processing,1999.0,1000 tonnes,6.0,S
Italy,Processing,1999.0,1000 tonnes,2.0,S
Republic of Korea,Processing,1999.0,1000 tonnes,2.0,S
Sweden,Processing,1999.0,1000 tonnes,2.0,S
Austria,Processing,1999.0,1000 tonnes,0.0,S
Belize,Processing,1999.0,1000 tonnes,0.0,S
Bulgaria,Processing,1999.0,1000 tonnes,0.0,S
Congo,Processing,1999.0,1000 tonnes,0.0,S
Greece,Processing,1999.0,1000 tonnes,0.0,S
Norway,Processing,1999.0,1000 tonnes,0.0,S
Spain,Processing,1999.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1999.0,1000 tonnes,0.0,S
Uruguay,Processing,1999.0,1000 tonnes,0.0,S
Italy,Processing,1998.0,1000 tonnes,11.0,S
Poland,Processing,1998.0,1000 tonnes,8.0,S
Austria,Processing,1998.0,1000 tonnes,5.0,S
Spain,Processing,1998.0,1000 tonnes,4.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1998.0,1000 tonnes,3.0,S
Republic of Korea,Processing,1998.0,1000 tonnes,2.0,S
Sweden,Processing,1998.0,1000 tonnes,1.0,S
Belize,Processing,1998.0,1000 tonnes,0.0,S
Bulgaria,Processing,1998.0,1000 tonnes,0.0,S
Congo,Processing,1998.0,1000 tonnes,0.0,S
Greece,Processing,1998.0,1000 tonnes,0.0,S
Norway,Processing,1998.0,1000 tonnes,0.0,S
Uruguay,Processing,1998.0,1000 tonnes,0.0,S
Italy,Processing,1997.0,1000 tonnes,11.0,S
Poland,Processing,1997.0,1000 tonnes,9.0,S
Austria,Processing,1997.0,1000 tonnes,7.0,S
Spain,Processing,1997.0,1000 tonnes,5.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1997.0,1000 tonnes,5.0,S
Republic of Korea,Processing,1997.0,1000 tonnes,1.0,S
Sweden,Processing,1997.0,1000 tonnes,1.0,S
Belize,Processing,1997.0,1000 tonnes,0.0,S
Bulgaria,Processing,1997.0,1000 tonnes,0.0,S
Congo,Processing,1997.0,1000 tonnes,0.0,S
Greece,Processing,1997.0,1000 tonnes,0.0,S
Norway,Processing,1997.0,1000 tonnes,0.0,S
Uruguay,Processing,1997.0,1000 tonnes,0.0,S
Italy,Processing,1996.0,1000 tonnes,11.0,S
Poland,Processing,1996.0,1000 tonnes,7.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1996.0,1000 tonnes,6.0,S
Spain,Processing,1996.0,1000 tonnes,4.0,S
Republic of Korea,Processing,1996.0,1000 tonnes,3.0,S
Sweden,Processing,1996.0,1000 tonnes,3.0,S
Austria,Processing,1996.0,1000 tonnes,1.0,S
Belize,Processing,1996.0,1000 tonnes,0.0,S
Bulgaria,Processing,1996.0,1000 tonnes,0.0,S
Congo,Processing,1996.0,1000 tonnes,0.0,S
Greece,Processing,1996.0,1000 tonnes,0.0,S
Norway,Processing,1996.0,1000 tonnes,0.0,S
Uruguay,Processing,1996.0,1000 tonnes,0.0,S
Italy,Processing,1995.0,1000 tonnes,11.0,S
Spain,Processing,1995.0,1000 tonnes,4.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1995.0,1000 tonnes,4.0,S
Poland,Processing,1995.0,1000 tonnes,3.0,S
Sweden,Processing,1995.0,1000 tonnes,3.0,S
Republic of Korea,Processing,1995.0,1000 tonnes,1.0,S
Austria,Processing,1995.0,1000 tonnes,0.0,S
Belize,Processing,1995.0,1000 tonnes,0.0,S
Bulgaria,Processing,1995.0,1000 tonnes,0.0,S
Congo,Processing,1995.0,1000 tonnes,0.0,S
Greece,Processing,1995.0,1000 tonnes,0.0,S
Norway,Processing,1995.0,1000 tonnes,0.0,S
Uruguay,Processing,1995.0,1000 tonnes,0.0,S
Italy,Processing,1994.0,1000 tonnes,9.0,S
Spain,Processing,1994.0,1000 tonnes,4.0,S
Sweden,Processing,1994.0,1000 tonnes,3.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1994.0,1000 tonnes,2.0,S
Austria,Processing,1994.0,1000 tonnes,0.0,S
Belize,Processing,1994.0,1000 tonnes,0.0,S
Bulgaria,Processing,1994.0,1000 tonnes,0.0,S
Congo,Processing,1994.0,1000 tonnes,0.0,S
Greece,Processing,1994.0,1000 tonnes,0.0,S
Norway,Processing,1994.0,1000 tonnes,0.0,S
Poland,Processing,1994.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1994.0,1000 tonnes,0.0,S
Uruguay,Processing,1994.0,1000 tonnes,0.0,S
Italy,Processing,1993.0,1000 tonnes,9.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1993.0,1000 tonnes,5.0,S
Sweden,Processing,1993.0,1000 tonnes,3.0,S
Austria,Processing,1993.0,1000 tonnes,0.0,S
Belize,Processing,1993.0,1000 tonnes,0.0,S
Bulgaria,Processing,1993.0,1000 tonnes,0.0,S
Congo,Processing,1993.0,1000 tonnes,0.0,S
Greece,Processing,1993.0,1000 tonnes,0.0,S
Norway,Processing,1993.0,1000 tonnes,0.0,S
Poland,Processing,1993.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1993.0,1000 tonnes,0.0,S
Spain,Processing,1993.0,1000 tonnes,0.0,S
Uruguay,Processing,1993.0,1000 tonnes,0.0,S
Italy,Processing,1992.0,1000 tonnes,10.0,S
Republic of Korea,Processing,1992.0,1000 tonnes,2.0,S
Sweden,Processing,1992.0,1000 tonnes,2.0,S
Austria,Processing,1992.0,1000 tonnes,0.0,S
Belize,Processing,1992.0,1000 tonnes,0.0,S
Bulgaria,Processing,1992.0,1000 tonnes,0.0,S
Congo,Processing,1992.0,1000 tonnes,0.0,S
Greece,Processing,1992.0,1000 tonnes,0.0,S
Norway,Processing,1992.0,1000 tonnes,0.0,S
Poland,Processing,1992.0,1000 tonnes,0.0,S
Spain,Processing,1992.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1992.0,1000 tonnes,0.0,S
Uruguay,Processing,1992.0,1000 tonnes,0.0,S
Italy,Processing,1991.0,1000 tonnes,8.0,S
Sweden,Processing,1991.0,1000 tonnes,3.0,S
Republic of Korea,Processing,1991.0,1000 tonnes,1.0,S
Austria,Processing,1991.0,1000 tonnes,0.0,S
Belize,Processing,1991.0,1000 tonnes,0.0,S
Bulgaria,Processing,1991.0,1000 tonnes,0.0,S
Congo,Processing,1991.0,1000 tonnes,0.0,S
Greece,Processing,1991.0,1000 tonnes,0.0,S
Norway,Processing,1991.0,1000 tonnes,0.0,S
Poland,Processing,1991.0,1000 tonnes,0.0,S
Spain,Processing,1991.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1991.0,1000 tonnes,0.0,S
Uruguay,Processing,1991.0,1000 tonnes,0.0,S
Italy,Processing,1990.0,1000 tonnes,9.0,S
Republic of Korea,Processing,1990.0,1000 tonnes,5.0,S
Sweden,Processing,1990.0,1000 tonnes,2.0,S
Austria,Processing,1990.0,1000 tonnes,0.0,S
Belize,Processing,1990.0,1000 tonnes,0.0,S
Bulgaria,Processing,1990.0,1000 tonnes,0.0,S
Congo,Processing,1990.0,1000 tonnes,0.0,S
Greece,Processing,1990.0,1000 tonnes,0.0,S
Norway,Processing,1990.0,1000 tonnes,0.0,S
Poland,Processing,1990.0,1000 tonnes,0.0,S
Spain,Processing,1990.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1990.0,1000 tonnes,0.0,S
Uruguay,Processing,1990.0,1000 tonnes,0.0,S
Italy,Processing,1989.0,1000 tonnes,8.0,S
Sweden,Processing,1989.0,1000 tonnes,2.0,S
Republic of Korea,Processing,1989.0,1000 tonnes,1.0,S
Austria,Processing,1989.0,1000 tonnes,0.0,S
Belize,Processing,1989.0,1000 tonnes,0.0,S
Bulgaria,Processing,1989.0,1000 tonnes,0.0,S
Congo,Processing,1989.0,1000 tonnes,0.0,S
Greece,Processing,1989.0,1000 tonnes,0.0,S
Norway,Processing,1989.0,1000 tonnes,0.0,S
Poland,Processing,1989.0,1000 tonnes,0.0,S
Spain,Processing,1989.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1989.0,1000 tonnes,0.0,S
Uruguay,Processing,1989.0,1000 tonnes,0.0,S
Italy,Processing,1988.0,1000 tonnes,8.0,S
Republic of Korea,Processing,1988.0,1000 tonnes,4.0,S
Sweden,Processing,1988.0,1000 tonnes,2.0,S
Austria,Processing,1988.0,1000 tonnes,0.0,S
Belize,Processing,1988.0,1000 tonnes,0.0,S
Bulgaria,Processing,1988.0,1000 tonnes,0.0,S
Congo,Processing,1988.0,1000 tonnes,0.0,S
Greece,Processing,1988.0,1000 tonnes,0.0,S
Norway,Processing,1988.0,1000 tonnes,0.0,S
Poland,Processing,1988.0,1000 tonnes,0.0,S
Spain,Processing,1988.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1988.0,1000 tonnes,0.0,S
Uruguay,Processing,1988.0,1000 tonnes,0.0,S
Italy,Processing,1987.0,1000 tonnes,7.0,S
Republic of Korea,Processing,1987.0,1000 tonnes,3.0,S
Sweden,Processing,1987.0,1000 tonnes,1.0,S
Austria,Processing,1987.0,1000 tonnes,0.0,S
Belize,Processing,1987.0,1000 tonnes,0.0,S
Bulgaria,Processing,1987.0,1000 tonnes,0.0,S
Congo,Processing,1987.0,1000 tonnes,0.0,S
Greece,Processing,1987.0,1000 tonnes,0.0,S
Norway,Processing,1987.0,1000 tonnes,0.0,S
Poland,Processing,1987.0,1000 tonnes,0.0,S
Spain,Processing,1987.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1987.0,1000 tonnes,0.0,S
Uruguay,Processing,1987.0,1000 tonnes,0.0,S
Italy,Processing,1986.0,1000 tonnes,7.0,S
Republic of Korea,Processing,1986.0,1000 tonnes,1.0,S
Sweden,Processing,1986.0,1000 tonnes,1.0,S
Austria,Processing,1986.0,1000 tonnes,0.0,S
Belize,Processing,1986.0,1000 tonnes,0.0,S
Bulgaria,Processing,1986.0,1000 tonnes,0.0,S
Congo,Processing,1986.0,1000 tonnes,0.0,S
Greece,Processing,1986.0,1000 tonnes,0.0,S
Norway,Processing,1986.0,1000 tonnes,0.0,S
Poland,Processing,1986.0,1000 tonnes,0.0,S
Spain,Processing,1986.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1986.0,1000 tonnes,0.0,S
Uruguay,Processing,1986.0,1000 tonnes,0.0,S
Italy,Processing,1985.0,1000 tonnes,7.0,S
Sweden,Processing,1985.0,1000 tonnes,1.0,S
Austria,Processing,1985.0,1000 tonnes,0.0,S
Belize,Processing,1985.0,1000 tonnes,0.0,S
Bulgaria,Processing,1985.0,1000 tonnes,0.0,S
Congo,Processing,1985.0,1000 tonnes,0.0,S
Greece,Processing,1985.0,1000 tonnes,0.0,S
Norway,Processing,1985.0,1000 tonnes,0.0,S
Poland,Processing,1985.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1985.0,1000 tonnes,0.0,S
Spain,Processing,1985.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1985.0,1000 tonnes,0.0,S
Uruguay,Processing,1985.0,1000 tonnes,0.0,S
Italy,Processing,1984.0,1000 tonnes,6.0,S
Sweden,Processing,1984.0,1000 tonnes,2.0,S
Austria,Processing,1984.0,1000 tonnes,0.0,S
Belize,Processing,1984.0,1000 tonnes,0.0,S
Bulgaria,Processing,1984.0,1000 tonnes,0.0,S
Congo,Processing,1984.0,1000 tonnes,0.0,S
Greece,Processing,1984.0,1000 tonnes,0.0,S
Norway,Processing,1984.0,1000 tonnes,0.0,S
Poland,Processing,1984.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1984.0,1000 tonnes,0.0,S
Spain,Processing,1984.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1984.0,1000 tonnes,0.0,S
Uruguay,Processing,1984.0,1000 tonnes,0.0,S
Italy,Processing,1983.0,1000 tonnes,6.0,S
Sweden,Processing,1983.0,1000 tonnes,2.0,S
Austria,Processing,1983.0,1000 tonnes,0.0,S
Belize,Processing,1983.0,1000 tonnes,0.0,S
Bulgaria,Processing,1983.0,1000 tonnes,0.0,S
Congo,Processing,1983.0,1000 tonnes,0.0,S
Greece,Processing,1983.0,1000 tonnes,0.0,S
Norway,Processing,1983.0,1000 tonnes,0.0,S
Poland,Processing,1983.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1983.0,1000 tonnes,0.0,S
Spain,Processing,1983.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1983.0,1000 tonnes,0.0,S
Uruguay,Processing,1983.0,1000 tonnes,0.0,S
