CountryorArea,Element,Year,Unit,Value,ValueFootnotes
Iran (Islamic Republic of),Processing,1999.0,1000 tonnes,0.0,S
Kenya,Processing,1999.0,1000 tonnes,0.0,S
Malta,Processing,1999.0,1000 tonnes,0.0,S
Republic of Moldova,Processing,1999.0,1000 tonnes,0.0,S
Thailand,Processing,1999.0,1000 tonnes,0.0,S
Turkey,Processing,1999.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1999.0,1000 tonnes,0.0,S
Albania,Processing,1998.0,1000 tonnes,0.0,S
China,Processing,1998.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1998.0,1000 tonnes,0.0,S
Cyprus,Processing,1998.0,1000 tonnes,0.0,S
France,Processing,1998.0,1000 tonnes,0.0,S
Hungary,Processing,1998.0,1000 tonnes,0.0,S
Indonesia,Processing,1998.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1998.0,1000 tonnes,0.0,S
Kenya,Processing,1998.0,1000 tonnes,0.0,S
Malta,Processing,1998.0,1000 tonnes,0.0,S
Republic of Moldova,Processing,1998.0,1000 tonnes,0.0,S
Thailand,Processing,1998.0,1000 tonnes,0.0,S
Turkey,Processing,1998.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1998.0,1000 tonnes,0.0,S
Albania,Processing,1997.0,1000 tonnes,0.0,S
China,Processing,1997.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1997.0,1000 tonnes,0.0,S
Cyprus,Processing,1997.0,1000 tonnes,0.0,S
France,Processing,1997.0,1000 tonnes,0.0,S
Hungary,Processing,1997.0,1000 tonnes,0.0,S
Indonesia,Processing,1997.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1997.0,1000 tonnes,0.0,S
Kenya,Processing,1997.0,1000 tonnes,0.0,S
Malta,Processing,1997.0,1000 tonnes,0.0,S
Republic of Moldova,Processing,1997.0,1000 tonnes,0.0,S
Thailand,Processing,1997.0,1000 tonnes,0.0,S
Turkey,Processing,1997.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1997.0,1000 tonnes,0.0,S
Albania,Processing,1996.0,1000 tonnes,0.0,S
China,Processing,1996.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1996.0,1000 tonnes,0.0,S
Cyprus,Processing,1996.0,1000 tonnes,0.0,S
France,Processing,1996.0,1000 tonnes,0.0,S
Hungary,Processing,1996.0,1000 tonnes,0.0,S
Indonesia,Processing,1996.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1996.0,1000 tonnes,0.0,S
Kenya,Processing,1996.0,1000 tonnes,0.0,S
Malta,Processing,1996.0,1000 tonnes,0.0,S
Republic of Moldova,Processing,1996.0,1000 tonnes,0.0,S
Thailand,Processing,1996.0,1000 tonnes,0.0,S
Turkey,Processing,1996.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1996.0,1000 tonnes,0.0,S
Albania,Processing,1995.0,1000 tonnes,0.0,S
China,Processing,1995.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1995.0,1000 tonnes,0.0,S
Cyprus,Processing,1995.0,1000 tonnes,0.0,S
France,Processing,1995.0,1000 tonnes,0.0,S
Hungary,Processing,1995.0,1000 tonnes,0.0,S
Indonesia,Processing,1995.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1995.0,1000 tonnes,0.0,S
Kenya,Processing,1995.0,1000 tonnes,0.0,S
Malta,Processing,1995.0,1000 tonnes,0.0,S
Republic of Moldova,Processing,1995.0,1000 tonnes,0.0,S
Thailand,Processing,1995.0,1000 tonnes,0.0,S
Turkey,Processing,1995.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1995.0,1000 tonnes,0.0,S
Albania,Processing,1994.0,1000 tonnes,0.0,S
China,Processing,1994.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1994.0,1000 tonnes,0.0,S
Cyprus,Processing,1994.0,1000 tonnes,0.0,S
France,Processing,1994.0,1000 tonnes,0.0,S
Hungary,Processing,1994.0,1000 tonnes,0.0,S
Indonesia,Processing,1994.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1994.0,1000 tonnes,0.0,S
Kenya,Processing,1994.0,1000 tonnes,0.0,S
Malta,Processing,1994.0,1000 tonnes,0.0,S
Republic of Moldova,Processing,1994.0,1000 tonnes,0.0,S
Thailand,Processing,1994.0,1000 tonnes,0.0,S
Turkey,Processing,1994.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1994.0,1000 tonnes,0.0,S
Albania,Processing,1993.0,1000 tonnes,0.0,S
China,Processing,1993.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1993.0,1000 tonnes,0.0,S
Cyprus,Processing,1993.0,1000 tonnes,0.0,S
France,Processing,1993.0,1000 tonnes,0.0,S
Hungary,Processing,1993.0,1000 tonnes,0.0,S
Indonesia,Processing,1993.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1993.0,1000 tonnes,0.0,S
Kenya,Processing,1993.0,1000 tonnes,0.0,S
Malta,Processing,1993.0,1000 tonnes,0.0,S
Republic of Moldova,Processing,1993.0,1000 tonnes,0.0,S
Thailand,Processing,1993.0,1000 tonnes,0.0,S
Turkey,Processing,1993.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1993.0,1000 tonnes,0.0,S
Albania,Processing,1992.0,1000 tonnes,0.0,S
China,Processing,1992.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1992.0,1000 tonnes,0.0,S
Cyprus,Processing,1992.0,1000 tonnes,0.0,S
France,Processing,1992.0,1000 tonnes,0.0,S
Hungary,Processing,1992.0,1000 tonnes,0.0,S
Indonesia,Processing,1992.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1992.0,1000 tonnes,0.0,S
Kenya,Processing,1992.0,1000 tonnes,0.0,S
Malta,Processing,1992.0,1000 tonnes,0.0,S
Republic of Moldova,Processing,1992.0,1000 tonnes,0.0,S
Thailand,Processing,1992.0,1000 tonnes,0.0,S
Turkey,Processing,1992.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1992.0,1000 tonnes,0.0,S
Albania,Processing,1991.0,1000 tonnes,0.0,S
China,Processing,1991.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1991.0,1000 tonnes,0.0,S
Cyprus,Processing,1991.0,1000 tonnes,0.0,S
France,Processing,1991.0,1000 tonnes,0.0,S
Hungary,Processing,1991.0,1000 tonnes,0.0,S
Indonesia,Processing,1991.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1991.0,1000 tonnes,0.0,S
Kenya,Processing,1991.0,1000 tonnes,0.0,S
Malta,Processing,1991.0,1000 tonnes,0.0,S
Thailand,Processing,1991.0,1000 tonnes,0.0,S
Turkey,Processing,1991.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1991.0,1000 tonnes,0.0,S
Albania,Processing,1990.0,1000 tonnes,0.0,S
China,Processing,1990.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1990.0,1000 tonnes,0.0,S
Cyprus,Processing,1990.0,1000 tonnes,0.0,S
France,Processing,1990.0,1000 tonnes,0.0,S
Hungary,Processing,1990.0,1000 tonnes,0.0,S
Indonesia,Processing,1990.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1990.0,1000 tonnes,0.0,S
Kenya,Processing,1990.0,1000 tonnes,0.0,S
Malta,Processing,1990.0,1000 tonnes,0.0,S
Thailand,Processing,1990.0,1000 tonnes,0.0,S
Turkey,Processing,1990.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1990.0,1000 tonnes,0.0,S
Albania,Processing,1989.0,1000 tonnes,0.0,S
China,Processing,1989.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1989.0,1000 tonnes,0.0,S
Cyprus,Processing,1989.0,1000 tonnes,0.0,S
France,Processing,1989.0,1000 tonnes,0.0,S
Hungary,Processing,1989.0,1000 tonnes,0.0,S
Indonesia,Processing,1989.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1989.0,1000 tonnes,0.0,S
Kenya,Processing,1989.0,1000 tonnes,0.0,S
Malta,Processing,1989.0,1000 tonnes,0.0,S
Thailand,Processing,1989.0,1000 tonnes,0.0,S
Turkey,Processing,1989.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1989.0,1000 tonnes,0.0,S
Albania,Processing,1988.0,1000 tonnes,0.0,S
China,Processing,1988.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1988.0,1000 tonnes,0.0,S
Cyprus,Processing,1988.0,1000 tonnes,0.0,S
France,Processing,1988.0,1000 tonnes,0.0,S
Hungary,Processing,1988.0,1000 tonnes,0.0,S
Indonesia,Processing,1988.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1988.0,1000 tonnes,0.0,S
Kenya,Processing,1988.0,1000 tonnes,0.0,S
Malta,Processing,1988.0,1000 tonnes,0.0,S
Thailand,Processing,1988.0,1000 tonnes,0.0,S
Turkey,Processing,1988.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1988.0,1000 tonnes,0.0,S
Albania,Processing,1987.0,1000 tonnes,0.0,S
China,Processing,1987.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1987.0,1000 tonnes,0.0,S
Cyprus,Processing,1987.0,1000 tonnes,0.0,S
France,Processing,1987.0,1000 tonnes,0.0,S
Hungary,Processing,1987.0,1000 tonnes,0.0,S
Indonesia,Processing,1987.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1987.0,1000 tonnes,0.0,S
Kenya,Processing,1987.0,1000 tonnes,0.0,S
Malta,Processing,1987.0,1000 tonnes,0.0,S
Thailand,Processing,1987.0,1000 tonnes,0.0,S
Turkey,Processing,1987.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1987.0,1000 tonnes,0.0,S
Albania,Processing,1986.0,1000 tonnes,0.0,S
China,Processing,1986.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1986.0,1000 tonnes,0.0,S
Cyprus,Processing,1986.0,1000 tonnes,0.0,S
France,Processing,1986.0,1000 tonnes,0.0,S
Hungary,Processing,1986.0,1000 tonnes,0.0,S
Indonesia,Processing,1986.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1986.0,1000 tonnes,0.0,S
Kenya,Processing,1986.0,1000 tonnes,0.0,S
Malta,Processing,1986.0,1000 tonnes,0.0,S
Thailand,Processing,1986.0,1000 tonnes,0.0,S
Turkey,Processing,1986.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1986.0,1000 tonnes,0.0,S
Albania,Processing,1985.0,1000 tonnes,0.0,S
China,Processing,1985.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1985.0,1000 tonnes,0.0,S
Cyprus,Processing,1985.0,1000 tonnes,0.0,S
France,Processing,1985.0,1000 tonnes,0.0,S
Hungary,Processing,1985.0,1000 tonnes,0.0,S
Indonesia,Processing,1985.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1985.0,1000 tonnes,0.0,S
Kenya,Processing,1985.0,1000 tonnes,0.0,S
Malta,Processing,1985.0,1000 tonnes,0.0,S
Thailand,Processing,1985.0,1000 tonnes,0.0,S
Turkey,Processing,1985.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1985.0,1000 tonnes,0.0,S
Albania,Processing,1984.0,1000 tonnes,1.0,S
China,Processing,1984.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1984.0,1000 tonnes,0.0,S
Cyprus,Processing,1984.0,1000 tonnes,0.0,S
France,Processing,1984.0,1000 tonnes,0.0,S
Hungary,Processing,1984.0,1000 tonnes,0.0,S
Indonesia,Processing,1984.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1984.0,1000 tonnes,0.0,S
Kenya,Processing,1984.0,1000 tonnes,0.0,S
Malta,Processing,1984.0,1000 tonnes,0.0,S
Thailand,Processing,1984.0,1000 tonnes,0.0,S
Turkey,Processing,1984.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1984.0,1000 tonnes,0.0,S
Albania,Processing,1983.0,1000 tonnes,1.0,S
China,Processing,1983.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1983.0,1000 tonnes,0.0,S
Cyprus,Processing,1983.0,1000 tonnes,0.0,S
France,Processing,1983.0,1000 tonnes,0.0,S
Hungary,Processing,1983.0,1000 tonnes,0.0,S
Indonesia,Processing,1983.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1983.0,1000 tonnes,0.0,S
Kenya,Processing,1983.0,1000 tonnes,0.0,S
Malta,Processing,1983.0,1000 tonnes,0.0,S
Thailand,Processing,1983.0,1000 tonnes,0.0,S
Turkey,Processing,1983.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1983.0,1000 tonnes,0.0,S
Albania,Processing,1982.0,1000 tonnes,1.0,S
China,Processing,1982.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1982.0,1000 tonnes,0.0,S
Cyprus,Processing,1982.0,1000 tonnes,0.0,S
France,Processing,1982.0,1000 tonnes,0.0,S
Hungary,Processing,1982.0,1000 tonnes,0.0,S
Indonesia,Processing,1982.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1982.0,1000 tonnes,0.0,S
Kenya,Processing,1982.0,1000 tonnes,0.0,S
Malta,Processing,1982.0,1000 tonnes,0.0,S
Thailand,Processing,1982.0,1000 tonnes,0.0,S
Turkey,Processing,1982.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1982.0,1000 tonnes,0.0,S
Albania,Processing,1981.0,1000 tonnes,1.0,S
China,Processing,1981.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1981.0,1000 tonnes,0.0,S
Cyprus,Processing,1981.0,1000 tonnes,0.0,S
France,Processing,1981.0,1000 tonnes,0.0,S
Hungary,Processing,1981.0,1000 tonnes,0.0,S
Indonesia,Processing,1981.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1981.0,1000 tonnes,0.0,S
Kenya,Processing,1981.0,1000 tonnes,0.0,S
Malta,Processing,1981.0,1000 tonnes,0.0,S
Thailand,Processing,1981.0,1000 tonnes,0.0,S
Turkey,Processing,1981.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1981.0,1000 tonnes,0.0,S
Albania,Processing,1980.0,1000 tonnes,0.0,S
China,Processing,1980.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1980.0,1000 tonnes,0.0,S
Cyprus,Processing,1980.0,1000 tonnes,0.0,S
France,Processing,1980.0,1000 tonnes,0.0,S
Hungary,Processing,1980.0,1000 tonnes,0.0,S
Indonesia,Processing,1980.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1980.0,1000 tonnes,0.0,S
Kenya,Processing,1980.0,1000 tonnes,0.0,S
Malta,Processing,1980.0,1000 tonnes,0.0,S
Thailand,Processing,1980.0,1000 tonnes,0.0,S
Turkey,Processing,1980.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1980.0,1000 tonnes,0.0,S
Albania,Processing,1979.0,1000 tonnes,0.0,S
China,Processing,1979.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1979.0,1000 tonnes,0.0,S
Cyprus,Processing,1979.0,1000 tonnes,0.0,S
France,Processing,1979.0,1000 tonnes,0.0,S
Hungary,Processing,1979.0,1000 tonnes,0.0,S
Indonesia,Processing,1979.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1979.0,1000 tonnes,0.0,S
Kenya,Processing,1979.0,1000 tonnes,0.0,S
Malta,Processing,1979.0,1000 tonnes,0.0,S
Thailand,Processing,1979.0,1000 tonnes,0.0,S
Turkey,Processing,1979.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1979.0,1000 tonnes,0.0,S
Albania,Processing,1978.0,1000 tonnes,0.0,S
China,Processing,1978.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1978.0,1000 tonnes,0.0,S
Cyprus,Processing,1978.0,1000 tonnes,0.0,S
France,Processing,1978.0,1000 tonnes,0.0,S
Hungary,Processing,1978.0,1000 tonnes,0.0,S
Indonesia,Processing,1978.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1978.0,1000 tonnes,0.0,S
Kenya,Processing,1978.0,1000 tonnes,0.0,S
Malta,Processing,1978.0,1000 tonnes,0.0,S
Thailand,Processing,1978.0,1000 tonnes,0.0,S
Turkey,Processing,1978.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1978.0,1000 tonnes,0.0,S
Albania,Processing,1977.0,1000 tonnes,0.0,S
China,Processing,1977.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1977.0,1000 tonnes,0.0,S
Cyprus,Processing,1977.0,1000 tonnes,0.0,S
France,Processing,1977.0,1000 tonnes,0.0,S
Hungary,Processing,1977.0,1000 tonnes,0.0,S
Indonesia,Processing,1977.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1977.0,1000 tonnes,0.0,S
Kenya,Processing,1977.0,1000 tonnes,0.0,S
Malta,Processing,1977.0,1000 tonnes,0.0,S
Thailand,Processing,1977.0,1000 tonnes,0.0,S
Turkey,Processing,1977.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1977.0,1000 tonnes,0.0,S
Albania,Processing,1976.0,1000 tonnes,0.0,S
China,Processing,1976.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1976.0,1000 tonnes,0.0,S
Cyprus,Processing,1976.0,1000 tonnes,0.0,S
France,Processing,1976.0,1000 tonnes,0.0,S
Hungary,Processing,1976.0,1000 tonnes,0.0,S
Indonesia,Processing,1976.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1976.0,1000 tonnes,0.0,S
Kenya,Processing,1976.0,1000 tonnes,0.0,S
Malta,Processing,1976.0,1000 tonnes,0.0,S
Thailand,Processing,1976.0,1000 tonnes,0.0,S
Turkey,Processing,1976.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1976.0,1000 tonnes,0.0,S
Albania,Processing,1975.0,1000 tonnes,0.0,S
China,Processing,1975.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1975.0,1000 tonnes,0.0,S
Cyprus,Processing,1975.0,1000 tonnes,0.0,S
France,Processing,1975.0,1000 tonnes,0.0,S
Hungary,Processing,1975.0,1000 tonnes,0.0,S
Indonesia,Processing,1975.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1975.0,1000 tonnes,0.0,S
Kenya,Processing,1975.0,1000 tonnes,0.0,S
Malta,Processing,1975.0,1000 tonnes,0.0,S
Thailand,Processing,1975.0,1000 tonnes,0.0,S
Turkey,Processing,1975.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1975.0,1000 tonnes,0.0,S
Albania,Processing,1974.0,1000 tonnes,0.0,S
China,Processing,1974.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1974.0,1000 tonnes,0.0,S
Cyprus,Processing,1974.0,1000 tonnes,0.0,S
France,Processing,1974.0,1000 tonnes,0.0,S
Hungary,Processing,1974.0,1000 tonnes,0.0,S
Indonesia,Processing,1974.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1974.0,1000 tonnes,0.0,S
Kenya,Processing,1974.0,1000 tonnes,0.0,S
Malta,Processing,1974.0,1000 tonnes,0.0,S
Thailand,Processing,1974.0,1000 tonnes,0.0,S
Turkey,Processing,1974.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1974.0,1000 tonnes,0.0,S
Albania,Processing,1973.0,1000 tonnes,0.0,S
China,Processing,1973.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1973.0,1000 tonnes,0.0,S
Cyprus,Processing,1973.0,1000 tonnes,0.0,S
France,Processing,1973.0,1000 tonnes,0.0,S
Hungary,Processing,1973.0,1000 tonnes,0.0,S
Indonesia,Processing,1973.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1973.0,1000 tonnes,0.0,S
Kenya,Processing,1973.0,1000 tonnes,0.0,S
Malta,Processing,1973.0,1000 tonnes,0.0,S
Thailand,Processing,1973.0,1000 tonnes,0.0,S
Turkey,Processing,1973.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1973.0,1000 tonnes,0.0,S
Albania,Processing,1972.0,1000 tonnes,0.0,S
China,Processing,1972.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1972.0,1000 tonnes,0.0,S
Cyprus,Processing,1972.0,1000 tonnes,0.0,S
France,Processing,1972.0,1000 tonnes,0.0,S
Hungary,Processing,1972.0,1000 tonnes,0.0,S
Indonesia,Processing,1972.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1972.0,1000 tonnes,0.0,S
Kenya,Processing,1972.0,1000 tonnes,0.0,S
Malta,Processing,1972.0,1000 tonnes,0.0,S
Thailand,Processing,1972.0,1000 tonnes,0.0,S
Turkey,Processing,1972.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1972.0,1000 tonnes,0.0,S
Albania,Processing,1971.0,1000 tonnes,0.0,S
China,Processing,1971.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1971.0,1000 tonnes,0.0,S
Cyprus,Processing,1971.0,1000 tonnes,0.0,S
France,Processing,1971.0,1000 tonnes,0.0,S
Hungary,Processing,1971.0,1000 tonnes,0.0,S
Indonesia,Processing,1971.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1971.0,1000 tonnes,0.0,S
Kenya,Processing,1971.0,1000 tonnes,0.0,S
Malta,Processing,1971.0,1000 tonnes,0.0,S
Thailand,Processing,1971.0,1000 tonnes,0.0,S
Turkey,Processing,1971.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1971.0,1000 tonnes,0.0,S
Albania,Processing,1970.0,1000 tonnes,0.0,S
China,Processing,1970.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1970.0,1000 tonnes,0.0,S
Cyprus,Processing,1970.0,1000 tonnes,0.0,S
France,Processing,1970.0,1000 tonnes,0.0,S
Hungary,Processing,1970.0,1000 tonnes,0.0,S
Indonesia,Processing,1970.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1970.0,1000 tonnes,0.0,S
Kenya,Processing,1970.0,1000 tonnes,0.0,S
Malta,Processing,1970.0,1000 tonnes,0.0,S
Thailand,Processing,1970.0,1000 tonnes,0.0,S
Turkey,Processing,1970.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1970.0,1000 tonnes,0.0,S
Albania,Processing,1969.0,1000 tonnes,0.0,S
China,Processing,1969.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1969.0,1000 tonnes,0.0,S
Cyprus,Processing,1969.0,1000 tonnes,0.0,S
France,Processing,1969.0,1000 tonnes,0.0,S
Hungary,Processing,1969.0,1000 tonnes,0.0,S
Indonesia,Processing,1969.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1969.0,1000 tonnes,0.0,S
Kenya,Processing,1969.0,1000 tonnes,0.0,S
Malta,Processing,1969.0,1000 tonnes,0.0,S
Thailand,Processing,1969.0,1000 tonnes,0.0,S
Turkey,Processing,1969.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1969.0,1000 tonnes,0.0,S
Hungary,Processing,1968.0,1000 tonnes,1.0,S
Albania,Processing,1968.0,1000 tonnes,0.0,S
China,Processing,1968.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1968.0,1000 tonnes,0.0,S
Cyprus,Processing,1968.0,1000 tonnes,0.0,S
France,Processing,1968.0,1000 tonnes,0.0,S
Indonesia,Processing,1968.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1968.0,1000 tonnes,0.0,S
Kenya,Processing,1968.0,1000 tonnes,0.0,S
Malta,Processing,1968.0,1000 tonnes,0.0,S
Thailand,Processing,1968.0,1000 tonnes,0.0,S
Turkey,Processing,1968.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1968.0,1000 tonnes,0.0,S
Albania,Processing,1967.0,1000 tonnes,0.0,S
China,Processing,1967.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1967.0,1000 tonnes,0.0,S
Cyprus,Processing,1967.0,1000 tonnes,0.0,S
France,Processing,1967.0,1000 tonnes,0.0,S
Hungary,Processing,1967.0,1000 tonnes,0.0,S
Indonesia,Processing,1967.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1967.0,1000 tonnes,0.0,S
Kenya,Processing,1967.0,1000 tonnes,0.0,S
Malta,Processing,1967.0,1000 tonnes,0.0,S
Thailand,Processing,1967.0,1000 tonnes,0.0,S
Turkey,Processing,1967.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1967.0,1000 tonnes,0.0,S
Albania,Processing,1966.0,1000 tonnes,0.0,S
China,Processing,1966.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1966.0,1000 tonnes,0.0,S
Cyprus,Processing,1966.0,1000 tonnes,0.0,S
France,Processing,1966.0,1000 tonnes,0.0,S
Hungary,Processing,1966.0,1000 tonnes,0.0,S
Indonesia,Processing,1966.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1966.0,1000 tonnes,0.0,S
Kenya,Processing,1966.0,1000 tonnes,0.0,S
Malta,Processing,1966.0,1000 tonnes,0.0,S
Thailand,Processing,1966.0,1000 tonnes,0.0,S
Turkey,Processing,1966.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1966.0,1000 tonnes,0.0,S
Albania,Processing,1965.0,1000 tonnes,0.0,S
China,Processing,1965.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1965.0,1000 tonnes,0.0,S
Cyprus,Processing,1965.0,1000 tonnes,0.0,S
France,Processing,1965.0,1000 tonnes,0.0,S
Hungary,Processing,1965.0,1000 tonnes,0.0,S
Indonesia,Processing,1965.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1965.0,1000 tonnes,0.0,S
Kenya,Processing,1965.0,1000 tonnes,0.0,S
Malta,Processing,1965.0,1000 tonnes,0.0,S
Thailand,Processing,1965.0,1000 tonnes,0.0,S
Turkey,Processing,1965.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1965.0,1000 tonnes,0.0,S
Albania,Processing,1964.0,1000 tonnes,0.0,S
China,Processing,1964.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1964.0,1000 tonnes,0.0,S
Cyprus,Processing,1964.0,1000 tonnes,0.0,S
France,Processing,1964.0,1000 tonnes,0.0,S
Hungary,Processing,1964.0,1000 tonnes,0.0,S
Indonesia,Processing,1964.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1964.0,1000 tonnes,0.0,S
Kenya,Processing,1964.0,1000 tonnes,0.0,S
Malta,Processing,1964.0,1000 tonnes,0.0,S
Thailand,Processing,1964.0,1000 tonnes,0.0,S
Turkey,Processing,1964.0,1000 tonnes,0.0,S
Venezuela (Bolivarian Republic of),Processing,1964.0,1000 tonnes,0.0,S
Albania,Processing,1963.0,1000 tonnes,0.0,S
China,Processing,1963.0,1000 tonnes,0.0,A
Other non-specified areas,Processing,1963.0,1000 tonnes,0.0,S
Cyprus,Processing,1963.0,1000 tonnes,0.0,S
France,Processing,1963.0,1000 tonnes,0.0,S
